Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Número de licitantes
ocds-dgv273-seacev3-2026-240-1,ocds-dgv273-seacev3-2026-240-1-2026-03-07T10:04:54.341396-05:00,compiled,2026-03-07T10:04:54.341375-05:00,ocds-dgv273-seacev3-2026-240-1,2026-03-07T10:04:54.341401-05:00,tender,PE-CONSUCODE-240,MUNICIPALIDAD DISTRITAL DE LUCMA - MARISCAL LUZURIAGA,Fondos Públicos,,,1186356,LP-ABR-1-2026-MDL/CS-1,ADQUISICION DE SUMINISTRO DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE LUCMA PERIODO 2026,PE-CONSUCODE-240,MUNICIPALIDAD DISTRITAL DE LUCMA - MARISCAL LUZURIAGA,2026-02-03T21:24:00-05:00,,Licitación Pública Abreviada,goods,goods,85982.0,PEN,Soles,85982.0,2026-02-03T00:00:00-05:00,2026-02-03T00:00:00-05:00,2026-02-04T00:01:00-05:00,2026-02-06T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,85982.0,PEN,Soles,1
ocds-dgv273-seacev3-2026-878-2,ocds-dgv273-seacev3-2026-878-2-2026-03-07T10:04:53.155104-05:00,compiled,2026-03-07T10:04:53.155092-05:00,ocds-dgv273-seacev3-2026-878-2,2026-03-07T10:04:53.155110-05:00,tender,PE-CONSUCODE-878,MUNICIPALIDAD DISTRITAL DE MARCAS,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE DE MARCAS,   DISTRITO DE MARCAS DE LA PROVINCIA DE ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA",2692579,1186555,SIE-SIE-2-2026-MDM/OC-1,"CONTRATACION PARA LA ADQUISICION DE ADOQUINES PARA EL PROYECTO :  MEJORAMIENTO DE LOS SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE DE MARCAS, DISTRITO DE MARCAS DE LA PROVINCIA DE ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA.",PE-CONSUCODE-878,MUNICIPALIDAD DISTRITAL DE MARCAS,2026-02-04T19:19:00-05:00,open,Subasta Inversa Electrónica,goods,goods,96687.0,PEN,Soles,96687.0,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,105281.4,PEN,Soles,20
ocds-dgv273-seacev3-1187698,ocds-dgv273-seacev3-1187698-2026-03-07T10:04:53.141492-05:00,compiled,2026-03-07T10:04:53.141479-05:00,ocds-dgv273-seacev3-1187698,2026-03-07T10:04:53.141497-05:00,tender,PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LAS VÍAS PRINCIPALES Y CALLES ALEDAÑAS DEL CONO ESTE, EN LAS ASOCIACIONES DE VIVIENDA LA HOYADA; LAS PALMERAS, SAN JOSÉ, RÍO CACHI, LOS AMAUTAS, MARÍA AUXILIADORA, CHAQUIBAMBA Y YANAMILLA DEL  DISTRITO DE ANDRES AVELINO CACERES - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO",2493866,1187698,COMPRE-COMPRE-2-2026-GRA-SEDECENTRAL-1,"ADQUISICIÓN DE HERRAMIENTAS E INSUMOS DE CONSTRUCCION PARA LA META   ""MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LAS VIAS PRINCIPALES Y CALLES ALEDAÑAS DEL CONO ESTE, EN LAS ASOCIACIONES DE VIVIENDA LA HOYADA, LAS PALMERAS, SAN JOSE, RIO CACHI, LOS AMAUTAS, MARIA AUXIL",PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,2026-02-11T15:32:00-05:00,open,Comparación de Precios,goods,goods,45923.0,PEN,Soles,45923.0,2026-02-11T00:00:00-05:00,2026-02-11T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,91816.0,PEN,Soles,3
ocds-dgv273-seacev3-1184828,ocds-dgv273-seacev3-1184828-2026-03-07T10:04:47.133168-05:00,compiled,2026-03-07T10:04:47.133156-05:00,ocds-dgv273-seacev3-1184828,2026-03-07T10:04:47.133174-05:00,tender,PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,Fondos Públicos,,,1184828,DIRECTA-DIRECTA-1-2026-GRA-DRTCA/DEC-1,"ADQUISICION DE COMBUSTIBLE ¿ (PETROLEO DIESEL B5 - S50) PARA LA ACTIVIDAD, LA META 031 ""ATENCION DE EMERGENCIA VIALES EN LA ZONA NORTE DE LA DE LA REGION AYACUCHO DURANTE LA TEMPORADA DE LLUVIAS 2026",PE-CONSUCODE-10427,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,2026-02-13T18:09:00-05:00,direct,Contratación Directa,goods,goods,236008.5,PEN,Soles,236008.5,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,236008.5,PEN,Soles,1
ocds-dgv273-seacev3-1188731,ocds-dgv273-seacev3-1188731-2026-03-07T10:04:46.854606-05:00,compiled,2026-03-07T10:04:46.854594-05:00,ocds-dgv273-seacev3-1188731,2026-03-07T10:04:46.854611-05:00,tender,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,Fondos Públicos,,,1188731,CP-ABR-1-2026-UNSA-1,SERVICIO DE CAPACITACIÓN PARA DOCENTES EN CURSO - TALLER VIRTUAL: INGLÉS BLENDED LEARNING UNSA,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,2026-02-19T14:42:00-05:00,,Concurso Público Abreviado,services,services,150000.0,PEN,Soles,150000.0,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-24T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,3
ocds-dgv273-seacev3-1190980,ocds-dgv273-seacev3-1190980-2026-03-07T10:04:45.820881-05:00,compiled,2026-03-07T10:04:45.820869-05:00,ocds-dgv273-seacev3-1190980,2026-03-07T10:04:45.820886-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190980,RES-PROC-1394-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL III - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:22:00-05:00,open,Regímen Especial,services,services,16000.0,PEN,Soles,16000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,16000.0,PEN,Soles,1
ocds-dgv273-seacev3-1189382,ocds-dgv273-seacev3-1189382-2026-03-07T10:04:45.607660-05:00,compiled,2026-03-07T10:04:45.607648-05:00,ocds-dgv273-seacev3-1189382,2026-03-07T10:04:45.607666-05:00,tender,PE-CONSUCODE-204890,MUNICIPALIDAD DISTRITAL DE BOQUERÓN,Fondos Públicos,CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA QUEBRADA EL BOQUERON   DISTRITO DE BOQUERON DE LA PROVINCIA DE PADRE ABAD DEL DEPARTAMENTO DE UCAYALI,2643644,1189382,COMPRE-COMPRE-1-2026-MDB-0C-1,ADQUISICIÓN DE MATERIAL DE PRESTAMO (AFIRMADO) PARA LA EJECUCIÓN DE LA OBRA CREACIÓN DE LOS SERVICIOS DE PROTECCIÓN DE RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA QUEBRADA BOQUERÓN DISTRITO DE BOQUERÓN PROVINCIA DE PADRE ABAD DEPARTAMENTO DE UCAYALI,PE-CONSUCODE-204890,MUNICIPALIDAD DISTRITAL DE BOQUERÓN,2026-02-18T20:56:00-05:00,open,Comparación de Precios,goods,goods,88040.0,PEN,Soles,88040.0,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,88040.0,PEN,Soles,3
ocds-dgv273-seacev3-2026-248315-3,ocds-dgv273-seacev3-2026-248315-3-2026-03-07T10:04:45.593783-05:00,compiled,2026-03-07T10:04:45.593770-05:00,ocds-dgv273-seacev3-2026-248315-3,2026-03-07T10:04:45.593788-05:00,tender,PE-CONSUCODE-204890,MUNICIPALIDAD DISTRITAL DE BOQUERÓN,Fondos Públicos,CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA QUEBRADA EL BOQUERON   DISTRITO DE BOQUERON DE LA PROVINCIA DE PADRE ABAD DEL DEPARTAMENTO DE UCAYALI,2643644,1189333,COMPRE-COMPRE-2-2026-MDB-0C-1,ADQUISICION DE GAVION  DE CAJA DE 5X1.50X1 (ZINC + ALUM) PARA LA EJECUCION DE LA OBRA CREACION DE LOS SERVICIOS DE PROTECCION DE RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA QUEBRADA BOQUERON DISTRITO DE BOQUERON  PROVINCIA DE PADRE ABAD DEPARTAMENTO DE UCAYALI,PE-CONSUCODE-204890,MUNICIPALIDAD DISTRITAL DE BOQUERÓN,2026-02-18T19:32:00-05:00,open,Comparación de Precios,goods,goods,79300.0,PEN,Soles,79300.0,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,79300.0,PEN,Soles,3
ocds-dgv273-seacev3-1190988,ocds-dgv273-seacev3-1190988-2026-03-07T10:04:42.895505-05:00,compiled,2026-03-07T10:04:42.895492-05:00,ocds-dgv273-seacev3-1190988,2026-03-07T10:04:42.895510-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190988,RES-PROC-1398-2026-OEFA-CTER-1,TERCERO EVALUADOR - NIVEL III - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:25:00-05:00,open,Regímen Especial,services,services,16000.0,PEN,Soles,16000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,16000.0,PEN,Soles,1
ocds-dgv273-seacev3-1190227,ocds-dgv273-seacev3-1190227-2026-03-07T10:04:42.760901-05:00,compiled,2026-03-07T10:04:42.760884-05:00,ocds-dgv273-seacev3-1190227,2026-03-07T10:04:42.760908-05:00,tender,PE-CONSUCODE-1593,MUNICIPALIDAD PROVINCIAL DE AYABACA,Fondos Públicos,CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN PI-680(CULCAPAMPA)-GRANADILLO  DE CENTRO POBLADO CULCAPAMPA DISTRITO DE AYABACA DE LA PROVINCIA DE AYABACA DEL DEPARTAMENTO DE PIURA,2706302,1190227,CP-ABR-5-2026-MPA-DEC-1,CONTRATACION DEL SERVICIO DE EXCAVADORA SOBRE ORUGAS (MAQUINA SECA) PARA LA EJECUCIÓN DE LA OBRA DENOMINADA: ¿CREACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN PI-680 (CULCAPAMPA)-GRANADILLO DE CENTRO POBLADO CULCAPAMPA DISTRITO DE AYABACA DE LA PROVINCIA DE AYABACA DEL DEPARTAMENTO DE PI,PE-CONSUCODE-1593,MUNICIPALIDAD PROVINCIAL DE AYABACA,2026-02-23T13:00:00-05:00,,Concurso Público Abreviado,services,services,58058.0,PEN,Soles,58058.0,2026-02-23T00:00:00-05:00,2026-02-23T00:00:00-05:00,2026-02-24T00:01:00-05:00,2026-02-26T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,8
ocds-dgv273-seacev3-1191326,ocds-dgv273-seacev3-1191326-2026-03-07T10:04:42.248838-05:00,compiled,2026-03-07T10:04:42.248826-05:00,ocds-dgv273-seacev3-1191326,2026-03-07T10:04:42.248843-05:00,tender,PE-CONSUCODE-1508,MUNICIPALIDAD DISTRITAL DE URARINAS,Fondos Públicos,,,1191326,DIRECTA-DIRECTA-1-2026-MDU-1,CONTRATACION DE SERVICIO DE UNA PERSONA NATURAL Y/O JURIDICA ESPECIALIZADA EN BRINDAR ASESORIA LEGAL EXTERNA PARA FORTALECER LA GESTION DE LA OFICINA GENERAL DE ASESORIA JURIDICA DE LA MUNICIPALIDAD DISTRITAL DE URARINAS,PE-CONSUCODE-1508,MUNICIPALIDAD DISTRITAL DE URARINAS,2026-02-26T12:37:00-05:00,direct,Contratación Directa,services,services,110000.0,PEN,Soles,110000.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,110000.0,PEN,Soles,1
ocds-dgv273-seacev3-2026-1747-29,ocds-dgv273-seacev3-2026-1747-29-2026-03-07T10:04:41.193475-05:00,compiled,2026-03-07T10:04:41.193461-05:00,ocds-dgv273-seacev3-2026-1747-29,2026-03-07T10:04:41.193480-05:00,tender,PE-CONSUCODE-1747,MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,Fondos Públicos,,,1187055,SIE-SIE-1-2026-MPCI/OC-1,CONTRATACIÓN DEL SUMINISTRO DE COMBUSTIBLE PARA LA SUB GERENCIA DE SEGURIDAD CIUDADANA Y LA UNIDAD DE RESIDUOS SÓLIDOS DE LA MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,PE-CONSUCODE-1747,MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,2026-02-06T20:18:00-05:00,open,Subasta Inversa Electrónica,goods,goods,247950.0,PEN,Soles,247950.0,2026-02-06T00:00:00-05:00,2026-02-06T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,247950.0,PEN,Soles,4
ocds-dgv273-seacev3-1188461,ocds-dgv273-seacev3-1188461-2026-03-07T10:04:41.127289-05:00,compiled,2026-03-07T10:04:41.127275-05:00,ocds-dgv273-seacev3-1188461,2026-03-07T10:04:41.127294-05:00,tender,PE-CONSUCODE-858,MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA,Fondos Públicos,CREACION DEL SERVICIO DEPORTIVO EN LA LOCALIDAD DE PAMPAHUASI DEL DISTRITO DE ACOBAMBILLA - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA,2508204,1188461,LP-ABR-1-2026-MDA/CS-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""CREACIÓN DEL SERVICIO DEPORTIVO EN LA LOCALIDAD DE PAMPAHUASI DEL DISTRITO DE ACOBAMBILLA - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA"", CUI N.º 2508204",PE-CONSUCODE-858,MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA,2026-02-16T08:38:00-05:00,,Licitación Pública Abreviada,works,works,521257.59,PEN,Soles,521257.59,2026-02-16T00:00:00-05:00,2026-02-16T00:00:00-05:00,2026-02-17T00:01:00-05:00,2026-02-19T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,9
ocds-dgv273-seacev3-2026-1731-9,ocds-dgv273-seacev3-2026-1731-9-2026-03-07T10:04:41.096279-05:00,compiled,2026-03-07T10:04:41.096265-05:00,ocds-dgv273-seacev3-2026-1731-9,2026-03-07T10:04:41.096284-05:00,tender,PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE LA MOVILIDAD URBANA DE LAS URBANIZACIONES SAUL CANTORAL Y VALLECITO DEL DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,2560133,1186824,SIE-SIE-2-2026-MPSR-J-1,ADQUISICIÓN DE HORMIGÓN (PUESTO EN OBRA) PARA LA OBRA MEJORAMIENTO DEL SERVICIO DE LA MOVILIDAD URBANA DE LAS URBANIZACIONES SAUL CANTORAL Y VALLECITO DEL DISTRITO DE JULIACA - PROVINCIA DE SAN ROMÁN - DEPARTAMENTO DE PUNO CON CUI N° 2560133,PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,2026-02-05T22:09:00-05:00,open,Subasta Inversa Electrónica,goods,goods,48609.75,PEN,Soles,48609.75,2026-02-05T00:00:00-05:00,2026-02-05T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,48609.75,PEN,Soles,16
ocds-dgv273-seacev3-2026-200367-1,ocds-dgv273-seacev3-2026-200367-1-2026-03-07T10:04:40.988600-05:00,compiled,2026-03-07T10:04:40.988587-05:00,ocds-dgv273-seacev3-2026-200367-1,2026-03-07T10:04:40.988605-05:00,tender,PE-CONSUCODE-200367,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E.P.M. N 54225 DEL CENTRO POBLADO DE TOTORABAMBA, DISTRITO DE ANCO_HUALLO - CHINCHEROS - APURIMAC",2212386,1186366,SIE-SIE-5-2026-GRA-SRCH-1,"ADQUISICION DE AGREGADOS PARA EL PROYECTO,  ""MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN PRIMARIA DE LA I.E.P.M. N 54225 DEL CENTRO POBLADO DE TOTORABAMBA, DISTRITO DE ANCO_HUALLO - CHINCHEROS - APURÍMAC¿",PE-CONSUCODE-200367,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,2026-02-03T21:37:00-05:00,open,Subasta Inversa Electrónica,goods,goods,198000.0,PEN,Soles,198000.0,2026-02-03T00:00:00-05:00,2026-02-03T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,198000.0,PEN,Soles,18
ocds-dgv273-seacev3-1186790,ocds-dgv273-seacev3-1186790-2026-03-07T10:04:40.948985-05:00,compiled,2026-03-07T10:04:40.948972-05:00,ocds-dgv273-seacev3-1186790,2026-03-07T10:04:40.948990-05:00,tender,PE-CONSUCODE-842,MUNICIPALIDAD DISTRITAL DE CCATCCA,Fondos Públicos,"CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DEL CENTRO POBLADO DE CHICHINA,   DISTRITO DE CCATCA DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO",2617085,1186790,SIE-SIE-6-2026-MDCC/OC-1,"CONTRATACIÓN DE BIENES DE DIESEL B5 S-50 PARA LA OBRA: "" CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DEL CENTRO POBLADO DE CHICHINA, DISTRITO DE CCATCA DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO"" CUI 2617085",PE-CONSUCODE-842,MUNICIPALIDAD DISTRITAL DE CCATCCA,2026-02-05T18:41:00-05:00,open,Subasta Inversa Electrónica,goods,goods,77920.0,PEN,Soles,77920.0,2026-02-05T00:00:00-05:00,2026-02-05T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,77920.0,PEN,Soles,6
ocds-dgv273-seacev3-1187233,ocds-dgv273-seacev3-1187233-2026-03-07T10:04:40.566690-05:00,compiled,2026-03-07T10:04:40.566675-05:00,ocds-dgv273-seacev3-1187233,2026-03-07T10:04:40.566695-05:00,tender,PE-CONSUCODE-966,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL - AMBO,Fondos Públicos,,,1187233,LP-ABR-2-2025-MDSR/C-1,SUMINISTRO DE INSUMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN RAFAEL 2026,PE-CONSUCODE-966,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL - AMBO,2026-02-09T16:23:00-05:00,,Licitación Pública Abreviada,goods,goods,447938.0,PEN,Soles,447938.0,2026-02-09T00:00:00-05:00,2026-02-09T00:00:00-05:00,2026-02-10T00:01:00-05:00,2026-02-12T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,447938.0,PEN,Soles,3
ocds-dgv273-seacev3-1186214,ocds-dgv273-seacev3-1186214-2026-03-07T10:04:40.424186-05:00,compiled,2026-03-07T10:04:40.424174-05:00,ocds-dgv273-seacev3-1186214,2026-03-07T10:04:40.424191-05:00,tender,PE-CONSUCODE-10212,HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,Fondos Públicos,,,1186214,DIRECTA-DIRECTA-1-2026-HMA-1,ADQUISICION ANUAL DE PRODUCTOS FARMACEUTICOS OCRELIZUMAB 30MG/ ML INY 10ML PARA PACIENTES DE NEUROLOGIA CON DIAGNOSTICO DE ESCLEROSIS MULTIPLE,PE-CONSUCODE-10212,HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,2026-02-03T13:10:00-05:00,direct,Contratación Directa,goods,goods,342240.0,PEN,Soles,342240.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,342240.0,PEN,Soles,1
ocds-dgv273-seacev3-2026-200367-14,ocds-dgv273-seacev3-2026-200367-14-2026-03-07T10:04:40.321779-05:00,compiled,2026-03-07T10:04:40.321767-05:00,ocds-dgv273-seacev3-2026-200367-14,2026-03-07T10:04:40.321784-05:00,tender,PE-CONSUCODE-200367,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,Fondos Públicos,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA ZONA PERIFERICA DEL CERCADO DE HUACCANA, DISTRITO DE HUACCANA - CHINCHEROS - APURIMAC",2331046,1186773,CP-ABR-1-2026-GRA-SRCH-1,"SERVICIO DE ALQUILER DE MAQUINARIAS PESADAS, PARA EL PROYECTO ¿MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA ZONA PERIFERICA DEL CERCADO DE HUACCANA, DISTRITO DE HUACCANA- CHINCHEROS- APURIMAC¿, CON CUI: 2331046.",PE-CONSUCODE-200367,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,2026-02-05T19:37:00-05:00,,Concurso Público Abreviado,services,services,119250.0,PEN,Soles,119250.0,2026-02-05T00:00:00-05:00,2026-02-05T00:00:00-05:00,2026-02-06T00:01:00-05:00,2026-02-10T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,238250.0,PEN,Soles,16
ocds-dgv273-seacev3-1190983,ocds-dgv273-seacev3-1190983-2026-03-07T10:04:36.619189-05:00,compiled,2026-03-07T10:04:36.619177-05:00,ocds-dgv273-seacev3-1190983,2026-03-07T10:04:36.619195-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190983,RES-PROC-1396-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL III - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:23:00-05:00,open,Regímen Especial,services,services,16000.0,PEN,Soles,16000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,16000.0,PEN,Soles,1
ocds-dgv273-seacev3-1190995,ocds-dgv273-seacev3-1190995-2026-03-07T10:04:36.520449-05:00,compiled,2026-03-07T10:04:36.520437-05:00,ocds-dgv273-seacev3-1190995,2026-03-07T10:04:36.520454-05:00,tender,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,Fondos Públicos,,,1190995,RES-PROC-1400-2026-OEFA-CTER-1,TERCERO SUPERVISOR - NIVEL III - TITULADO,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2026-02-25T15:25:00-05:00,open,Regímen Especial,services,services,24000.0,PEN,Soles,24000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-25T08:30:00-05:00,2026-02-25T17:30:00-05:00,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,24000.0,PEN,Soles,1
ocds-dgv273-seacev3-1189322,ocds-dgv273-seacev3-1189322-2026-03-07T10:04:36.161608-05:00,compiled,2026-03-07T10:04:36.161595-05:00,ocds-dgv273-seacev3-1189322,2026-03-07T10:04:36.161613-05:00,tender,PE-CONSUCODE-2381,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO GRAU S.A.,Fondos Públicos,,,1189322,LP-ABR-3-2026-EPS GRAU SA-GG-1,SUMINISTRO DE SULFATO DE ALUMINIO TIPO A PARA LA ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO GRAU S.A,PE-CONSUCODE-2381,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO GRAU S.A.,2026-02-18T18:48:00-05:00,,Licitación Pública Abreviada,goods,goods,5294648.2,PEN,Soles,5294648.2,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,2026-02-19T00:01:00-05:00,2026-02-24T23:59:00-05:00,5,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,6
