Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2026-816-1,ocds-dgv273-seacev3-2026-816-1-2026-04-01T10:14:22.722142-05:00,1190214-20527590648,173880.0,PEN,Soles,2026-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-1295-6,ocds-dgv273-seacev3-2026-1295-6-2026-04-01T10:14:19.990834-05:00,1187537-20602884636,237718.4,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1187321,ocds-dgv273-seacev3-1187321-2026-04-01T10:14:19.933877-05:00,1187321-20612943746,497900.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1542-1,ocds-dgv273-seacev3-2026-1542-1-2026-04-01T10:14:19.918761-05:00,1187834-20455005869,47196.88,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1186172,ocds-dgv273-seacev3-1186172-2026-04-01T10:14:19.791280-05:00,1186172-20489749611,180000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1116-3,ocds-dgv273-seacev3-2026-1116-3-2026-04-01T10:14:19.398689-05:00,1186568-20607007781,171120.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1116-3,ocds-dgv273-seacev3-2026-1116-3-2026-04-01T10:14:19.398689-05:00,1186568-10200257630,174840.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1717-1,ocds-dgv273-seacev3-2026-1717-1-2026-04-01T10:14:14.012404-05:00,1191534-1770716,79227.5,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1189669,ocds-dgv273-seacev3-1189669-2026-04-01T10:14:12.817537-05:00,1189669-20613448188,343000.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-10552-20,ocds-dgv273-seacev3-2026-10552-20-2026-04-01T10:14:11.421921-05:00,1189610-20525770711,300720.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-10552-20,ocds-dgv273-seacev3-2026-10552-20-2026-04-01T10:14:11.421921-05:00,1189610-20526380381,175000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1191029,ocds-dgv273-seacev3-1191029-2026-04-01T10:14:09.997851-05:00,1191029-20600528743,68000.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1034-3,ocds-dgv273-seacev3-2026-1034-3-2026-04-01T10:14:06.723626-05:00,1186343-1766697,3647764.67,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-200223-4,ocds-dgv273-seacev3-2026-200223-4-2026-04-01T10:14:06.378759-05:00,1187166-20351667771,2019114.6,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1189401,ocds-dgv273-seacev3-1189401-2026-03-30T09:55:57.106165-05:00,1189401-1769455,1020992.01,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1190375,ocds-dgv273-seacev3-1190375-2026-03-30T09:55:55.509876-05:00,1190375-20613143646,116337.5,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1392-6,ocds-dgv273-seacev3-2026-1392-6-2026-03-29T10:02:52.616867-05:00,1191670-20603720351,234782.4,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-10378-5,ocds-dgv273-seacev3-2026-10378-5-2026-03-29T10:02:52.131639-05:00,1190838-10461215543,46800.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-10378-5,ocds-dgv273-seacev3-2026-10378-5-2026-03-29T10:02:52.131639-05:00,1190838-10708055323,46800.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1187652,ocds-dgv273-seacev3-1187652-2026-03-29T10:02:51.848484-05:00,1187652-20607929395,94000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1186495,ocds-dgv273-seacev3-1186495-2026-03-29T10:02:51.768828-05:00,1186495-20510751532,216000.0,USD,Dólar Norteamericano,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-2026-374-34,ocds-dgv273-seacev3-2026-374-34-2026-03-29T10:02:47.961561-05:00,1191598-10463307020,78000.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1190910,ocds-dgv273-seacev3-1190910-2026-03-29T10:02:46.734515-05:00,1190910-20611755521,49062.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191680,ocds-dgv273-seacev3-1191680-2026-03-29T10:02:46.271051-05:00,1191680-20449458436,112814.1,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1187689,ocds-dgv273-seacev3-1187689-2026-03-29T10:02:43.889155-05:00,1187689-20574627011,109762.77,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1186998,ocds-dgv273-seacev3-1186998-2026-03-29T10:02:43.856640-05:00,1186998-20607491764,77532.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1189243,ocds-dgv273-seacev3-1189243-2026-03-29T10:02:41.644766-05:00,1189243-20604968772,103400.0,PEN,Soles,2026-03-05T22:26:17-05:00
ocds-dgv273-seacev3-1188729,ocds-dgv273-seacev3-1188729-2026-03-29T10:02:41.315434-05:00,1188729-20274444666,66740.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-10248-68,ocds-dgv273-seacev3-2026-10248-68-2026-03-29T10:02:40.283634-05:00,1189545-20613165097,35418.0,PEN,Soles,2026-03-04T19:01:21-05:00
ocds-dgv273-seacev3-1190997,ocds-dgv273-seacev3-1190997-2026-03-29T10:02:40.098808-05:00,1190997-20609792591,108528.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1683-4,ocds-dgv273-seacev3-2026-1683-4-2026-03-29T10:02:39.364877-05:00,1190478-1773238,356093.14,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-563-1,ocds-dgv273-seacev3-2026-563-1-2026-03-29T10:02:39.041018-05:00,1189996-20452349915,117838.4,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1189395,ocds-dgv273-seacev3-1189395-2026-03-29T10:02:37.233821-05:00,1189395-1770258,378986.36,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-200033-2,ocds-dgv273-seacev3-2026-200033-2-2026-03-29T10:02:36.845168-05:00,1190201-20608268511,90000.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1191211,ocds-dgv273-seacev3-1191211-2026-03-29T10:02:36.710079-05:00,1191211-20413886768,165550.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1187650,ocds-dgv273-seacev3-1187650-2026-03-29T10:02:36.304521-05:00,1187650-20479378411,53256.14,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1496-1,ocds-dgv273-seacev3-2026-1496-1-2026-03-29T10:02:36.289929-05:00,1185405-1766654,131600.0,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1190180,ocds-dgv273-seacev3-1190180-2026-03-29T10:02:36.275967-05:00,1190180-20613832913,121344.1,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-1860-1,ocds-dgv273-seacev3-2026-1860-1-2026-03-29T10:02:36.167880-05:00,1188285-20606124831,133420.52,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-1852-15,ocds-dgv273-seacev3-2026-1852-15-2026-03-29T10:02:35.713052-05:00,1186924-20449458436,492937.2,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1190380,ocds-dgv273-seacev3-1190380-2026-03-29T10:02:32.093247-05:00,1190380-20511037001,83911.21,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1190273,ocds-dgv273-seacev3-1190273-2026-03-29T10:02:30.826073-05:00,1190273-1770957,4392112.76,PEN,Soles,2026-03-13T00:00:00-05:00
ocds-dgv273-seacev3-1190370,ocds-dgv273-seacev3-1190370-2026-03-29T10:02:30.362783-05:00,1190370-10198412720,59146.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-80751-1,ocds-dgv273-seacev3-2026-80751-1-2026-03-29T10:02:30.243531-05:00,1190421-20612581801,253567.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1199-3,ocds-dgv273-seacev3-2026-1199-3-2026-03-29T10:02:29.435717-05:00,1188366-20610405551,99785.9,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1189314,ocds-dgv273-seacev3-1189314-2026-03-29T10:02:28.179683-05:00,1189314-10437823851,276400.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1185573,ocds-dgv273-seacev3-1185573-2026-03-29T10:02:26.020315-05:00,1185573-1766291,839945.91,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1186768,ocds-dgv273-seacev3-1186768-2026-03-29T10:02:25.851460-05:00,1186768-20574706409,260000.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1193546,ocds-dgv273-seacev3-1193546-2026-03-29T10:02:22.073625-05:00,1193546-1770491,616078.13,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1187785,ocds-dgv273-seacev3-1187785-2026-03-29T10:02:21.153061-05:00,1187785-20606863935,385875.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-1164-5,ocds-dgv273-seacev3-2026-1164-5-2026-03-29T10:02:21.015535-05:00,1188756-20611902329,280735.68,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191437,ocds-dgv273-seacev3-1191437-2026-03-29T10:02:19.769361-05:00,1191437-20600171403,176185.92,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1510-15,ocds-dgv273-seacev3-2026-1510-15-2026-03-29T10:02:19.230005-05:00,1189272-1768960,290400.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1191354,ocds-dgv273-seacev3-1191354-2026-03-29T10:02:17.937940-05:00,1191354-20477208771,130956.0,PEN,Soles,2026-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-1029-4,ocds-dgv273-seacev3-2026-1029-4-2026-03-29T10:02:17.573639-05:00,1189849-20601635012,96775.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1659-1,ocds-dgv273-seacev3-2026-1659-1-2026-03-29T10:02:16.892803-05:00,1189627-20608917561,64620.4,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1191704,ocds-dgv273-seacev3-1191704-2026-03-29T10:02:16.811356-05:00,1191704-20361889011,214795.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1003023608-1,ocds-dgv273-seacev3-2026-1003023608-1-2026-03-29T10:02:16.386656-05:00,1187103-20611480700,96000.0,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1188622,ocds-dgv273-seacev3-1188622-2026-03-29T10:02:16.302049-05:00,1188622-20510435452,79619.4,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-1322-1,ocds-dgv273-seacev3-2026-1322-1-2026-03-29T10:02:16.286852-05:00,1188570-20544309065,130650.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1686-1,ocds-dgv273-seacev3-2026-1686-1-2026-03-29T10:02:16.150944-05:00,1187284-20405568773,95692.8,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1193210,ocds-dgv273-seacev3-1193210-2026-03-28T10:10:59.639168-05:00,1193210-20604968772,103400.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1188808,ocds-dgv273-seacev3-1188808-2026-03-28T10:10:58.015738-05:00,1188808-10702582488,6000.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-1195075,ocds-dgv273-seacev3-1195075-2026-03-28T10:10:56.216311-05:00,1195075-10433548201,52000.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-39,ocds-dgv273-seacev3-2026-1952-39-2026-03-28T10:10:55.773864-05:00,1194788-10402559778,72000.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1189000,ocds-dgv273-seacev3-1189000-2026-03-28T10:10:54.915681-05:00,1189000-20523905679,49525.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1187667,ocds-dgv273-seacev3-1187667-2026-03-28T10:10:54.322993-05:00,1187667-20574627011,267383.9,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-533-1,ocds-dgv273-seacev3-2026-533-1-2026-03-28T10:10:50.858036-05:00,1189579-20606230126,70061.71,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1191821,ocds-dgv273-seacev3-1191821-2026-03-28T10:10:50.641619-05:00,1191821-20607788431,80000.0,PEN,Soles,2026-03-13T00:00:00-05:00
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744-20111864595,698515.16,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744-20290561451,520282.53,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744-20611234474,534679.36,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1190481,ocds-dgv273-seacev3-1190481-2026-03-28T10:10:49.949092-05:00,1190481-20601754241,168348.6,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1189174,ocds-dgv273-seacev3-1189174-2026-03-28T10:10:49.420367-05:00,1189174-20609999838,161462.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-749-3,ocds-dgv273-seacev3-2026-749-3-2026-03-28T10:10:49.098707-05:00,1191975-20600008812,65030.4,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1190241,ocds-dgv273-seacev3-1190241-2026-03-28T10:10:48.729947-05:00,1190241-20490593293,284000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-27-26,ocds-dgv273-seacev3-2026-27-26-2026-03-28T10:10:48.269360-05:00,1188386-20563378060,184666.65,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1189492,ocds-dgv273-seacev3-1189492-2026-03-28T10:10:47.641061-05:00,1189492-20487703983,927447.84,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1695-6,ocds-dgv273-seacev3-2026-1695-6-2026-03-28T10:10:47.041612-05:00,1188336-1768228,103463.92,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1190291,ocds-dgv273-seacev3-1190291-2026-03-28T10:10:46.748335-05:00,1190291-1769298,848256.22,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1189121,ocds-dgv273-seacev3-1189121-2026-03-28T10:10:46.011959-05:00,1189121-10415988881,16000.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-1187270,ocds-dgv273-seacev3-1187270-2026-03-28T10:10:44.666790-05:00,1187270-20600811127,87900.0,PEN,Soles,2026-02-23T11:05:12-05:00
ocds-dgv273-seacev3-1190974,ocds-dgv273-seacev3-1190974-2026-03-28T10:10:40.673766-05:00,1190974-20610304045,85000.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1189284,ocds-dgv273-seacev3-1189284-2026-03-28T10:10:40.370370-05:00,1189284-20608461371,88140.2,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-374-6,ocds-dgv273-seacev3-2026-374-6-2026-03-28T10:10:38.263287-05:00,1191222-20607509523,179150.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951-20600594240,9996.1,PEN,Soles,2026-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-1568-2,ocds-dgv273-seacev3-2026-1568-2-2026-03-28T10:10:34.698581-05:00,1186849-10040203139,409392.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1172-1,ocds-dgv273-seacev3-2026-1172-1-2026-03-28T10:10:34.582211-05:00,1187155-20603142633,227304.22,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-276-3,ocds-dgv273-seacev3-2026-276-3-2026-03-28T10:10:30.613725-05:00,1191336-20611870273,75000.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1191499,ocds-dgv273-seacev3-1191499-2026-03-28T10:10:30.462498-05:00,1191499-20536598708,76890.0,PEN,Soles,2026-03-13T12:14:15-05:00
ocds-dgv273-seacev3-2026-106-3,ocds-dgv273-seacev3-2026-106-3-2026-03-28T10:10:29.360271-05:00,1190907-20600547641,79477.4,PEN,Soles,2026-03-10T11:36:36-05:00
ocds-dgv273-seacev3-2026-1392-3,ocds-dgv273-seacev3-2026-1392-3-2026-03-28T10:10:27.715850-05:00,1189743-20613147048,58800.0,PEN,Soles,2026-03-11T10:07:17-05:00
ocds-dgv273-seacev3-1188171,ocds-dgv273-seacev3-1188171-2026-03-28T10:10:26.589788-05:00,1188171-20601078156,168850.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-248030-1,ocds-dgv273-seacev3-2026-248030-1-2026-03-28T10:10:26.449496-05:00,1186460-20609536129,82878.5,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1189030,ocds-dgv273-seacev3-1189030-2026-03-28T10:10:25.584909-05:00,1189030-10730839729,24000.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-1188697,ocds-dgv273-seacev3-1188697-2026-03-28T10:10:25.543557-05:00,1188697-10728057179,18000.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-10249-98,ocds-dgv273-seacev3-2026-10249-98-2026-03-28T10:10:25.219122-05:00,1188498-20510675097,100000.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1188740,ocds-dgv273-seacev3-1188740-2026-03-28T10:10:24.483771-05:00,1188740-20530880746,255312.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-923-5,ocds-dgv273-seacev3-2026-923-5-2026-03-28T10:10:24.261326-05:00,1188177-20611417161,116920.32,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1188183,ocds-dgv273-seacev3-1188183-2026-03-28T10:10:24.209763-05:00,1188183-20610870270,56539.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-799-1,ocds-dgv273-seacev3-2026-799-1-2026-03-28T10:10:24.134970-05:00,1187974-20527786461,251596.38,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1190697,ocds-dgv273-seacev3-1190697-2026-03-28T10:10:18.999809-05:00,1190697-20481770182,90549.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1190775,ocds-dgv273-seacev3-1190775-2026-03-28T10:10:18.021398-05:00,1190775-20607510092,408800.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-10520-7,ocds-dgv273-seacev3-2026-10520-7-2026-03-28T10:10:17.407601-05:00,1190863-20507312277,56550.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1191859,ocds-dgv273-seacev3-1191859-2026-03-28T10:10:16.678914-05:00,1191859-L0000001355,72600.0,USD,Dólar Norteamericano,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1295-7,ocds-dgv273-seacev3-2026-1295-7-2026-03-28T10:10:15.369911-05:00,1189957-20605725075,67200.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1189716,ocds-dgv273-seacev3-1189716-2026-03-28T10:10:15.316189-05:00,1189716-20454552971,213440.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1189048,ocds-dgv273-seacev3-1189048-2026-03-28T10:10:14.641501-05:00,1189048-10415900576,16000.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-2009-28,ocds-dgv273-seacev3-2026-2009-28-2026-03-28T10:10:14.570107-05:00,1191647-20568257465,68262.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1188667,ocds-dgv273-seacev3-1188667-2026-03-28T10:10:13.899702-05:00,1188667-20606948507,82000.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1188633,ocds-dgv273-seacev3-1188633-2026-03-28T10:10:13.842005-05:00,1188633-20392764373,82250.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1187877,ocds-dgv273-seacev3-1187877-2026-03-28T10:10:13.818999-05:00,1187877-1767520,293101.79,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-49-87,ocds-dgv273-seacev3-2026-49-87-2026-03-28T10:10:13.676595-05:00,1188263-20511037001,254346.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-629-4,ocds-dgv273-seacev3-2026-629-4-2026-03-28T10:10:13.495861-05:00,1186273-1765651,83650.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1187721,ocds-dgv273-seacev3-1187721-2026-03-28T10:10:12.910878-05:00,1187721-1767012,656775.99,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1187729,ocds-dgv273-seacev3-1187729-2026-03-28T10:10:12.896742-05:00,1187729-20604130680,77803.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-399-17,ocds-dgv273-seacev3-2026-399-17-2026-03-28T10:10:12.816100-05:00,1187500-1768435,92000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1187465,ocds-dgv273-seacev3-1187465-2026-03-28T10:10:12.799514-05:00,1187465-1766738,103008.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-1922-23,ocds-dgv273-seacev3-2026-1922-23-2026-03-28T10:10:08.839401-05:00,1190935-20556085120,205261.0,PEN,Soles,2026-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-20002-45,ocds-dgv273-seacev3-2026-20002-45-2026-03-28T10:10:08.759790-05:00,1190111-20505110651,62400.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-2371-4,ocds-dgv273-seacev3-2026-2371-4-2026-03-28T10:10:08.418588-05:00,1189834-20100257298,82788.8,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-125-1,ocds-dgv273-seacev3-2026-125-1-2026-03-28T10:10:08.352578-05:00,1190585-20480498004,58560.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1808-1,ocds-dgv273-seacev3-2026-1808-1-2026-03-28T10:10:07.573699-05:00,1189857-20609291321,238000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1191378,ocds-dgv273-seacev3-1191378-2026-03-28T10:10:06.388425-05:00,1191378-20541137654,63186.7,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-968-1,ocds-dgv273-seacev3-2026-968-1-2026-03-28T10:10:04.274872-05:00,1188662-20602600611,97200.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-968-1,ocds-dgv273-seacev3-2026-968-1-2026-03-28T10:10:04.274872-05:00,1188662-20612295302,115815.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-619-2,ocds-dgv273-seacev3-2026-619-2-2026-03-28T10:10:02.502153-05:00,1186398-20615219356,105780.0,PEN,Soles,2026-02-23T21:31:38-05:00
ocds-dgv273-seacev3-2026-492-1,ocds-dgv273-seacev3-2026-492-1-2026-03-28T10:10:02.026616-05:00,1187995-20532492051,66000.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-852-1,ocds-dgv273-seacev3-2026-852-1-2026-03-28T10:10:01.919931-05:00,1186082-20600444353,117552.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1190046,ocds-dgv273-seacev3-1190046-2026-03-28T10:09:57.064180-05:00,1190046-10709872015,455000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-315-1,ocds-dgv273-seacev3-2026-315-1-2026-03-28T10:09:56.241177-05:00,1189710-1769025,266721.43,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2026-993-2,ocds-dgv273-seacev3-2026-993-2-2026-03-28T10:09:54.945917-05:00,1191579-1769921,357743.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1952-33,ocds-dgv273-seacev3-2026-1952-33-2026-03-28T10:09:54.114971-05:00,1195136-10215472979,66000.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-2371-6,ocds-dgv273-seacev3-2026-2371-6-2026-03-28T10:09:53.994441-05:00,1189880-20462335653,67000.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1192094,ocds-dgv273-seacev3-1192094-2026-03-28T10:09:52.203780-05:00,1192094-20539414942,171135.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1191460,ocds-dgv273-seacev3-1191460-2026-03-27T10:16:32.306730-05:00,1191460-20542442230,148400.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1192684,ocds-dgv273-seacev3-1192684-2026-03-27T10:16:30.340136-05:00,1192684-20600984838,48533.65,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1191036,ocds-dgv273-seacev3-1191036-2026-03-27T10:16:29.984280-05:00,1191036-20100366747,46200.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1190037,ocds-dgv273-seacev3-1190037-2026-03-27T10:16:28.535971-05:00,1190037-1769511,295500.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1003004403-1,ocds-dgv273-seacev3-2026-1003004403-1-2026-03-27T10:16:28.343532-05:00,1189910-10700155817,90000.0,PEN,Soles,2026-03-06T00:00:00-05:00
