Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-1194904,ocds-dgv273-seacev3-1194904-2026-05-31T10:14:39.186079-05:00,1194904-1774019,21220250,72141107.0,Servicios de construcción y reparación de puentes,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194786,ocds-dgv273-seacev3-1194786-2026-05-31T10:14:39.131064-05:00,1194786-20553377308,21220127,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200013-3,ocds-dgv273-seacev3-2026-200013-3-2026-05-31T10:14:39.093838-05:00,1192270-10407058165,21213574,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199331,ocds-dgv273-seacev3-1199331-2026-05-31T10:14:38.966556-05:00,1199331-20564286231,21231220,43233511.0,Software de servicios basados en la localización para móviles,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200310,ocds-dgv273-seacev3-1200310-2026-05-31T10:14:38.952483-05:00,1200310-20332308182,21234612,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201620,ocds-dgv273-seacev3-1201620-2026-05-31T10:14:38.938327-05:00,1201620-1777357,21238282,78111802.0,Servicios programados de autobús,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197793,ocds-dgv273-seacev3-1197793-2026-05-31T10:14:38.885604-05:00,1197793-1776522,21227076,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-10,ocds-dgv273-seacev3-2026-1898-10-2026-05-31T10:14:38.683563-05:00,1194011-1779324,21217957,72151506.0,Servicios de instalación de tableros de distribución y dispositivos relacionados,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-10,ocds-dgv273-seacev3-2026-1898-10-2026-05-31T10:14:38.683563-05:00,1194011-1779357,21217958,73152108.0,Servicio de reparación y mantenimiento de equipo eléctrico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-10,ocds-dgv273-seacev3-2026-1898-10-2026-05-31T10:14:38.683563-05:00,1194011-1779367,21217956,73152108.0,Servicio de reparación y mantenimiento de equipo eléctrico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-10,ocds-dgv273-seacev3-2026-1898-10-2026-05-31T10:14:38.683563-05:00,1194011-20604843902,21217955,73152108.0,Servicio de reparación y mantenimiento de equipo eléctrico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-10,ocds-dgv273-seacev3-2026-1898-10-2026-05-31T10:14:38.683563-05:00,1194011-20607916102,21217959,83101804.0,Servicios de transmisión de energía eléctrica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1219116,ocds-dgv273-seacev3-1219116-2026-05-31T10:14:33.598856-05:00,1219116-10425146730,21288401,80111503.0,Relaciones laborales o sindicales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1216124,ocds-dgv273-seacev3-1216124-2026-05-31T10:14:31.242260-05:00,1216124-20557788841,21278680,41115816.0,Accesorios o suministros de analizadores hematológicos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194457,ocds-dgv273-seacev3-1194457-2026-05-31T10:14:30.241490-05:00,1194457-20507371281,21219398,24101715.0,Faja transportadora,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199379,ocds-dgv273-seacev3-1199379-2026-05-31T10:14:30.101594-05:00,1199379-20338570041,21231302,12141903.0,Nitrógeno (N),UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200077,ocds-dgv273-seacev3-1200077-2026-05-31T10:14:29.866156-05:00,1200077-20601908183,21233672,30102403.0,Varillas de hierro,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200077,ocds-dgv273-seacev3-1200077-2026-05-31T10:14:29.866156-05:00,1200077-20601908183,21233671,30102403.0,Varillas de hierro,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200077,ocds-dgv273-seacev3-1200077-2026-05-31T10:14:29.866156-05:00,1200077-20610025685,21233670,30102403.0,Varillas de hierro,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200077,ocds-dgv273-seacev3-1200077-2026-05-31T10:14:29.866156-05:00,1200077-20610025685,21233671,30102403.0,Varillas de hierro,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200077,ocds-dgv273-seacev3-1200077-2026-05-31T10:14:29.866156-05:00,1200077-20509860981,21233670,30102403.0,Varillas de hierro,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200190-111,ocds-dgv273-seacev3-2026-200190-111-2026-05-31T10:14:29.589699-05:00,1198488-20492251217,21228632,41113711.0,Analizadores de sistemas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-745-3,ocds-dgv273-seacev3-2026-745-3-2026-05-31T10:14:29.462242-05:00,1197764-20507634479,21226852,93131608.0,Servicios de suministro de alimentos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194060,ocds-dgv273-seacev3-1194060-2026-05-31T10:14:29.395122-05:00,1194060-20601283353,21217994,51131603.0,Heparina sódica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194060,ocds-dgv273-seacev3-1194060-2026-05-31T10:14:29.395122-05:00,1194060-20606267241,21217994,51131603.0,Heparina sódica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194308,ocds-dgv273-seacev3-1194308-2026-05-31T10:14:29.334344-05:00,1194308-20608132351,21218740,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-30-4,ocds-dgv273-seacev3-2026-30-4-2026-05-31T10:14:20.109249-05:00,1200754-20258078048,21235837,82121801.0,Publicación de investigaciones o libros de texto,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2541-35,ocds-dgv273-seacev3-2026-2541-35-2026-05-31T10:14:19.812262-05:00,1201208-20467534026,21236962,83111603.0,Servicios de telefonía móvil,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200907,ocds-dgv273-seacev3-1200907-2026-05-31T10:14:19.796691-05:00,1200907-20601612918,21236264,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200505,ocds-dgv273-seacev3-1200505-2026-05-31T10:14:19.589474-05:00,1200505-20517372294,21234966,50192703.0,Comidas combinadas estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194641,ocds-dgv273-seacev3-1194641-2026-05-31T10:14:19.528553-05:00,1194641-1782397,21224985,72151502.0,Servicios de instalación de sistemas de energía eléctrica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1216948,ocds-dgv273-seacev3-1216948-2026-05-30T10:23:11.401263-05:00,1216948-20602362273,21281806,78102203.0,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196456,ocds-dgv273-seacev3-1196456-2026-05-30T10:23:10.025202-05:00,1196456-1776681,21223904,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198335,ocds-dgv273-seacev3-1198335-2026-05-30T10:23:09.314445-05:00,1198335-20610467262,21228421,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1994-8,ocds-dgv273-seacev3-2026-1994-8-2026-05-30T10:23:01.806927-05:00,1194820-20467534026,21220143,83111603.0,Servicios de telefonía móvil,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193163,ocds-dgv273-seacev3-1193163-2026-05-30T10:23:01.518276-05:00,1193163-1782065,21215669,72154028.0,Servicios de instalación y mantenimiento de señales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199463,ocds-dgv273-seacev3-1199463-2026-05-30T10:23:01.144536-05:00,1199463-20101056091,21231678,92101805.0,Procesos de apelación o revisiones judiciales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198330,ocds-dgv273-seacev3-1198330-2026-05-30T10:23:00.942962-05:00,1198330-20610467262,21228352,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200260-17,ocds-dgv273-seacev3-2026-200260-17-2026-05-30T10:23:00.594337-05:00,1201800-20606346639,21238706,92101501.0,Servicios de vigilancia,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1348-2,ocds-dgv273-seacev3-2026-1348-2-2026-05-30T10:23:00.570995-05:00,1196332-20502794648,21223691,15101506.0,Gasolina o Petróleo,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198370,ocds-dgv273-seacev3-1198370-2026-05-30T10:23:00.493113-05:00,1198370-20450497526,21228410,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200857,ocds-dgv273-seacev3-1200857-2026-05-30T10:23:00.468394-05:00,1200857-10419149697,21236218,77111602.0,Servicios de descontaminación ambiental,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196423,ocds-dgv273-seacev3-1196423-2026-05-30T10:22:50.559347-05:00,1196423-20100096936,21223850,42231801.0,Fórmulas suplementarias de adulto para uso general,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196423,ocds-dgv273-seacev3-1196423-2026-05-30T10:22:50.559347-05:00,1196423-20100096936,21223635,42231806.0,Alimento nutritivo médico o espesadores de líquido,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196423,ocds-dgv273-seacev3-1196423-2026-05-30T10:22:50.559347-05:00,1196423-20100096936,21223637,42231801.0,Fórmulas suplementarias de adulto para uso general,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196423,ocds-dgv273-seacev3-1196423-2026-05-30T10:22:50.559347-05:00,1196423-20603021992,21223638,42231801.0,Fórmulas suplementarias de adulto para uso general,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192736,ocds-dgv273-seacev3-1192736-2026-05-30T10:22:50.338793-05:00,1192736-1770876,21214593,11111701.0,Arena silícea,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003033627-3,ocds-dgv273-seacev3-2026-1003033627-3-2026-05-30T10:22:49.759408-05:00,1198963-20607778125,21230198,42131607.0,Chaquetas o batas para personal médico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1510-6,ocds-dgv273-seacev3-2026-1510-6-2026-05-30T10:22:49.603494-05:00,1201238-20493474996,21237008,10101601.0,Pollos vivos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199898,ocds-dgv273-seacev3-1199898-2026-05-30T10:22:49.266351-05:00,1199898-20332970411,21232976,84131503.0,Seguro de automóviles o camiones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201419,ocds-dgv273-seacev3-1201419-2026-05-30T10:22:49.131762-05:00,1201419-20447839327,21237818,45111812.0,Pantalla de información visual,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-270-31,ocds-dgv273-seacev3-2026-270-31-2026-05-30T10:22:49.097048-05:00,1197409-1783733,21226025,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192670,ocds-dgv273-seacev3-1192670-2026-05-30T10:22:49.034065-05:00,1192670-20611077654,21214506,50221108.0,Grano de arroz,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192670,ocds-dgv273-seacev3-1192670-2026-05-30T10:22:49.034065-05:00,1192670-20609822806,21214506,50221108.0,Grano de arroz,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192670,ocds-dgv273-seacev3-1192670-2026-05-30T10:22:49.034065-05:00,1192670-20600413776,21214506,50221108.0,Grano de arroz,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201073,ocds-dgv273-seacev3-1201073-2026-05-30T10:22:48.990717-05:00,1201073-20601099170,21236733,39122103.0,Poste de servicios públicos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1191-9,ocds-dgv273-seacev3-2026-1191-9-2026-05-30T10:22:48.944368-05:00,1200466-20602387888,21234909,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197785,ocds-dgv273-seacev3-1197785-2026-05-30T10:22:48.748792-05:00,1197785-1777457,21226979,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1213468,ocds-dgv273-seacev3-1213468-2026-05-30T10:22:43.579149-05:00,1213468-20535695017,21270816,82121507.0,Impresión de formularios comerciales o papelería,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-6-50,ocds-dgv273-seacev3-2026-6-50-2026-05-30T10:22:39.887111-05:00,1202108-10108197710,21241534,26121613.0,Cable aislado o forrado,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-20002-40,ocds-dgv273-seacev3-2026-20002-40-2026-05-30T10:22:39.753530-05:00,1200895-20505110651,21235965,41116205.0,Kits de ensayos rápidos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1983-40,ocds-dgv273-seacev3-2026-1983-40-2026-05-30T10:22:39.678862-05:00,1202107-20546120369,21241531,23101599.0,"Maquinaria para trabajar madera, piedra, cerámica y similares",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199205,ocds-dgv273-seacev3-1199205-2026-05-30T10:22:38.632613-05:00,1199205-20267203467,21230948,41111931.0,Sensores de caudal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198413,ocds-dgv273-seacev3-1198413-2026-05-30T10:22:38.146233-05:00,1198413-1782356,21228488,72121101.0,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2379-42,ocds-dgv273-seacev3-2026-2379-42-2026-05-30T10:22:28.626021-05:00,1199395-10751704335,21231342,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200190-176,ocds-dgv273-seacev3-2026-200190-176-2026-05-30T10:22:28.609695-05:00,1200345-20546137415,21234645,80111607.0,Necesidad de personal legal temporal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2379-43,ocds-dgv273-seacev3-2026-2379-43-2026-05-30T10:22:28.498517-05:00,1198964-1783582,21230200,77101505.0,Monitoreo ambiental,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193847,ocds-dgv273-seacev3-1193847-2026-05-30T10:22:28.360328-05:00,1193847-20613686429,21217676,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195278,ocds-dgv273-seacev3-1195278-2026-05-30T10:22:28.172658-05:00,1195278-20545589967,21221219,10151704.0,Semillas o plántulas de césped,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197859,ocds-dgv273-seacev3-1197859-2026-05-30T10:22:28.028586-05:00,1197859-20600601467,21227134,72141106.0,Servicios de construcción de caminos de grava o tierra,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-742-58,ocds-dgv273-seacev3-2026-742-58-2026-05-30T10:22:27.784674-05:00,1193955-1779954,21217809,78111808.0,Alquiler de vehículos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10195-3,ocds-dgv273-seacev3-2026-10195-3-2026-05-30T10:22:27.602286-05:00,1198911-20553404631,21230178,81112102.0,Proveedor de servicio de correo electrónico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198286,ocds-dgv273-seacev3-1198286-2026-05-30T10:22:27.382064-05:00,1198286-20528457691,21228189,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198844,ocds-dgv273-seacev3-1198844-2026-05-30T10:22:27.194356-05:00,1198844-10107080321,21229962,81112401.0,Alquiler de hardware de computación,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1191984,ocds-dgv273-seacev3-1191984-2026-05-30T10:22:16.660826-05:00,1191984-20367759551,21212848,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-523-2,ocds-dgv273-seacev3-2026-523-2-2026-05-30T10:22:16.291866-05:00,1201098-1780941,21236754,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1187206,ocds-dgv273-seacev3-1187206-2026-05-30T10:22:06.442485-05:00,1187206-20607929395,21198345,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1187206,ocds-dgv273-seacev3-1187206-2026-05-30T10:22:06.442485-05:00,1187206-20450309118,21198345,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-894,ocds-dgv273-seacev3-2026-2543-894-2026-05-30T10:22:05.826504-05:00,1199828-20449431741,21232849,72103301.0,"Servicios, reparación o mantenimiento de vías o de áreas de estacionamientos",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201852,ocds-dgv273-seacev3-1201852-2026-05-30T10:22:05.718214-05:00,1201852-1781236,21241107,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198364,ocds-dgv273-seacev3-1198364-2026-05-30T10:22:05.648384-05:00,1198364-1776822,21228404,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200029-55,ocds-dgv273-seacev3-2026-200029-55-2026-05-30T10:22:05.621209-05:00,1199076-20533004211,21230686,85121504.0,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200190-49,ocds-dgv273-seacev3-2026-200190-49-2026-05-30T10:22:05.322947-05:00,1194670-1780713,21219640,80111616.0,Personal temporal de servicio al cliente,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200030-35,ocds-dgv273-seacev3-2026-200030-35-2026-05-30T10:21:55.727209-05:00,1200366-1781271,21234684,81101510.0,Ingeniería de carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199505,ocds-dgv273-seacev3-1199505-2026-05-30T10:21:55.428560-05:00,1199505-20131529181,21231710,46181604.0,Botas de seguridad,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196913,ocds-dgv273-seacev3-1196913-2026-05-30T10:21:55.108390-05:00,1196913-20454568207,21224915,50121538.0,Pescado estable sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1208687,ocds-dgv273-seacev3-1208687-2026-05-30T10:21:54.954221-05:00,1208687-20455617805,21257507,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197807,ocds-dgv273-seacev3-1197807-2026-05-30T10:21:54.724204-05:00,1197807-20332970411,21226960,84131601.0,Seguro de vida,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193217,ocds-dgv273-seacev3-1193217-2026-05-30T10:21:54.413488-05:00,1193217-20606899352,21215963,78111808.0,Alquiler de vehículos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200520,ocds-dgv273-seacev3-1200520-2026-05-30T10:21:54.287418-05:00,1200520-20600340060,21234986,10171505.0,Nutriente foliar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193125,ocds-dgv273-seacev3-1193125-2026-05-29T10:32:53.780474-05:00,1193125-20600195108,21215545,73181004.0,Servicios de fresado químico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193125,ocds-dgv273-seacev3-1193125-2026-05-29T10:32:53.780474-05:00,1193125-20613416626,21215545,73181004.0,Servicios de fresado químico,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198360,ocds-dgv273-seacev3-1198360-2026-05-29T10:32:53.441613-05:00,1198360-20609368005,21228395,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196341,ocds-dgv273-seacev3-1196341-2026-05-29T10:32:52.482089-05:00,1196341-10048118751,21223556,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1211876,ocds-dgv273-seacev3-1211876-2026-05-29T10:32:46.784650-05:00,1211876-20563926377,21267134,11111611.0,Grava,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201255,ocds-dgv273-seacev3-1201255-2026-05-29T10:32:44.386827-05:00,1201255-1778294,21237189,78111802.0,Servicios programados de autobús,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192117,ocds-dgv273-seacev3-1192117-2026-05-29T10:32:42.720498-05:00,1192117-1771171,21213434,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192586,ocds-dgv273-seacev3-1192586-2026-05-29T10:32:42.629889-05:00,1192586-20558053691,21214063,78102203.0,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-270-6,ocds-dgv273-seacev3-2026-270-6-2026-05-29T10:32:42.612579-05:00,1198761-1778037,21229671,72152602.0,Servicios de canaletas y bajadas de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192918,ocds-dgv273-seacev3-1192918-2026-05-29T10:32:42.545377-05:00,1192918-1775091,21214960,81101507.0,Ingeniería de presas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1216633,ocds-dgv273-seacev3-1216633-2026-05-29T10:32:34.300518-05:00,1216633-1792225,21280561,30171706.0,Vidrio templado,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201547,ocds-dgv273-seacev3-1201547-2026-05-29T10:32:33.530825-05:00,1201547-1787390,21237999,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194473,ocds-dgv273-seacev3-1194473-2026-05-29T10:32:33.515482-05:00,1194473-1773486,21219255,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1205278,ocds-dgv273-seacev3-1205278-2026-05-29T10:32:33.096829-05:00,1205278-20486385899,21248859,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198147,ocds-dgv273-seacev3-1198147-2026-05-29T10:32:33.062651-05:00,1198147-10460811819,21227906,10101516.0,Ganado vacuno,UNSPSC,2026-03_seace_v3_csv_es
