Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1191596,ocds-dgv273-seacev3-1191596-2026-03-15T10:14:17.534121-05:00,1191596-10249516649,21211754,1,CONTRATACION DE ALQUILER DE LOCAL PARA OFICINAS ADMINISTRATIVAS DE LA UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA-UNIQ,CONTRATADO,active,8013150500333297.0,SERVICIO DE ALQUILER DE OFICINA MODULAR,CUBSO,1.0,60000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191788,ocds-dgv273-seacev3-1191788-2026-03-15T10:14:16.773089-05:00,1191788-10407952605,21212200,400,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187364,ocds-dgv273-seacev3-1187364-2026-03-15T10:14:16.442499-05:00,1187364-20603513208,21200975,1,SERVICIO DE ACCESO A INTERNET DE BANDA ANCHA (LINEA DEDICADA) DE 450 Mbps CON FIBRA OPTICA EN LA SEDE PRINCIPAL,CONTRATADO,active,8312170300232416.0,SERVICIO DE INTERNET SATELITAL,CUBSO,1.0,58333.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190431,ocds-dgv273-seacev3-1190431-2026-03-15T10:14:16.369133-05:00,1190431-20455189145,21208914,1,EQUIPO DE ORDEÑO MOVIL,CONTRATADO,active,2110190100307479.0,EQUIPO DE ORDEÑO MOVIL,CUBSO,11.0,50050.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188673,ocds-dgv273-seacev3-1188673-2026-03-15T10:14:16.270849-05:00,1188673-20600852346,21204182,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,266645.0,176926.8,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189902,ocds-dgv273-seacev3-1189902-2026-03-15T10:14:16.156884-05:00,1189902-10482860201,21207373,394,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1216-4,ocds-dgv273-seacev3-2026-1216-4-2026-03-15T10:14:16.103053-05:00,1188274-20610907823,21203256,1,ADQUISCION DE COMBUSTIBLE DIESEL B5 S50 UV PARA LAS UNIDADES MOVILES DE LA MUNICIPALIDAD DISTRITAL DE SARTIMBAMBA,CONSENTIDO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,9000.0,143100.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-34,ocds-dgv273-seacev3-2026-10249-34-2026-03-15T10:14:16.032026-05:00,1189538-10076222474,21206206,1,"SERVICIO DE ASESORIA PARA LA MEDICION DE INDICADORES SECTORIALES E INSTITUCIONALES, PARTICIPACION EN LA FORMULACION DE PLANES, GESTION DE DONACIONES, MEMORIA ANUAL Y ASPECTOS DE PLANIFICACION ESTRATEGICA PARA EL EMGRA - PP 0135",CONTRATADO,active,8011160100395655.0,SERVICIO PROFESIONAL EN GESTION ESTRATEGICA Y SEGUIMIENTO DE LAS ACTIVIDADES FUNCIONALES,CUBSO,1.0,84000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-807-2,ocds-dgv273-seacev3-2026-807-2-2026-03-15T10:14:15.357480-05:00,1189414-20601227224,21205784,1,CONTRATACIÓN DE SERVICIO DE INTERNET 200MBPS PARA PALACIO MUNICIPAL DE LA MUNICIPALIDAD DISTRITAL DE COPORAQUE PARA EL AÑO 2026.,CONTRATADO,active,8312170300232426.0,SERVICIO DE INTERNET IP,CUBSO,1.0,58500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187919,ocds-dgv273-seacev3-1187919-2026-03-15T10:14:14.777710-05:00,1187919-20480812582,21201998,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,21106.7,284729.38,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187919,ocds-dgv273-seacev3-1187919-2026-03-15T10:14:14.777710-05:00,1187919-20480812582,21201999,2,GASOHOL REGULAR,CONTRATADO,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,3173.72,42496.11,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200377-1,ocds-dgv273-seacev3-2026-200377-1-2026-03-15T10:14:14.653618-05:00,1187423-20612295302,21201199,2,LECHE EVAPORADA ENTERA EN TARRO POR 410 GR,CONTRATADO,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,16560.0,74520.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200377-1,ocds-dgv273-seacev3-2026-200377-1-2026-03-15T10:14:14.653618-05:00,1187423-20612295302,21201200,1,"MEZCLA DE HOJUELAS DE KIWICHA, CAÑIHUA AVENA HARINA DE PLATANO Y YACON AZUCARADA FORTIFICADA CON VITAMINAS Y MINERALES, EN BOLSA DE 500 GR",CONTRATADO,active,5019210900391578.0,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,13934.0,104505.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1645-1,ocds-dgv273-seacev3-2026-1645-1-2026-03-15T10:14:14.517885-05:00,1187819-20483829672,21202115,1,"ADQUISICIÓN DE SUMINISTRO DE COMBUSTIBLE DIESEL B5 S50, PARA LAS UNIDADES VEHICULARES, MAQUINARIA PESADA Y EQUIPO DE LA MUNICIPALIDAD DISTRITAL CRISTO NOS VALGA, PROVINCIA DE SECHURA, DEPARTAMENTO DE PIURA.",CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,10600.0,132500.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-878-4,ocds-dgv273-seacev3-2026-878-4-2026-03-15T10:14:14.371554-05:00,1188130-10247108811,21202729,1,"SERVICIO DE ALQUILER DE CAMION VOLQUETE DE 6M3 PARA EL PROYECTO :  MEJORAMIENTO DE LOS SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE DE MARCAS, DISTRITO DE MARCAS DE LA PROVINCIA DE ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA.",CONTRATADO,active,7810180500232933.0,SERVICIO DE ALQUILER DE CAMION VOLQUETE,CUBSO,414.0,66240.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200405-1,ocds-dgv273-seacev3-2026-200405-1-2026-03-15T10:14:14.343965-05:00,1187555-20359435364,21201550,1,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA VASO DE LECHE PERIODO 2026,CONTRATADO,active,,,,68160.0,368472.96,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188696,ocds-dgv273-seacev3-1188696-2026-03-15T10:14:14.239271-05:00,1188696-20523476379,21204249,1,CONSTRUCCION DE INFRAESTRUCTURA DE SALUD,CONTRATADO,active,7212140300233065.0,CONSTRUCCION DE INFRAESTRUCTURA DE SALUD,CUBSO,1.0,2563768.3,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2436-12,ocds-dgv273-seacev3-2026-2436-12-2026-03-15T10:14:14.168817-05:00,1187795-20492504018,21201930,1,CONTRATACION DEL SERVICIO DE SUSCRPCION DE SOFTWARE DE AMBIENTE GRAFICO,CONTRATADO,active,8111250100361699.0,SERVICIO DE RENOVACION DE LICENCIA DE SOFTWARE DE DISEÑO GRAFICO,CUBSO,1.0,285096.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188164,ocds-dgv273-seacev3-1188164-2026-03-15T10:14:14.133573-05:00,1188164-20511037001,21202763,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,6300.0,178920.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186995,ocds-dgv273-seacev3-1186995-2026-03-15T10:14:14.105095-05:00,1186995-10721837853,21200601,573,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187597,ocds-dgv273-seacev3-1187597-2026-03-15T10:14:13.463983-05:00,1187597-10257725346,21201618,614,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187093,ocds-dgv273-seacev3-1187093-2026-03-15T10:14:13.425878-05:00,1187093-20602168965,21198275,1,GASOLINA REGULAR,CONTRATADO,active,1510150600390514.0,GASOLINA REGULAR,CUBSO,7169.0,118216.81,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187093,ocds-dgv273-seacev3-1187093-2026-03-15T10:14:13.425878-05:00,1187093-20602168965,21198276,2,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,12300.0,202827.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187176,ocds-dgv273-seacev3-1187176-2026-03-15T10:14:13.366954-05:00,1187176-10711986940,21198328,586,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187165,ocds-dgv273-seacev3-1187165-2026-03-15T10:14:13.352472-05:00,1187165-20614663520,21198318,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,3750.0,120000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186653,ocds-dgv273-seacev3-1186653-2026-03-15T10:14:13.270302-05:00,1186653-1764835,21197952,1,"CONTRATACIÓN DEL SERV. DE CONSULTORÍA DE OBRA PARA REALIZAR EL EXP TÉC DEL SALDO DE OBRA DEL PIP DENOMINADO: MEJORAMIENTO Y AMPLIACION DEL SERV. DE AGUA P. Y SANEAM RURAL EN ()12 LOCALIDADES DEL DIST CARMEN DE LA FRONTERA, HBBA, PIURA. CUI N 2440606",CONTRATADO,active,8110151500086190.0,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA CONSTRUCCION DE CONEXIONES DOMICIALIARIAS DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,162500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187421,ocds-dgv273-seacev3-1187421-2026-03-15T10:14:13.038147-05:00,1187421-10449213756,21201025,600,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186114,ocds-dgv273-seacev3-1186114-2026-03-15T10:14:12.825066-05:00,1186114-20511037001,21197512,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,17800.0,534000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187642,ocds-dgv273-seacev3-1187642-2026-03-15T10:14:12.710052-05:00,1187642-10449031577,21201649,621,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189346,ocds-dgv273-seacev3-1189346-2026-03-12T10:14:58.368931-05:00,1189346-10424038917,21205630,1,"ADQUISICION DE MADERA MISA PARA ENCOFRADO, PARA EL PROYECTO: CREACION DEL SERVICIO DE GESTION INSTITUCIONAL DE EDUCACION SUPERIOR UNIVERSITARIA DE LA RESIDENCIA UNIVERSITARIA DE LA DIRECCION DE BIENESTAR UNIVERSITARIO DEL VICERRECTORADO ACADEMICO DE",CONTRATADO,active,,,,1.0,99900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189853,ocds-dgv273-seacev3-1189853-2026-03-12T10:14:57.677419-05:00,1189853-10708280238,21207007,1,MALLA GANADERA DE 0.90M X 100M X 06 HILOS,CONTRATADO,active,3011190300392669.0,"MALLA GANADERA DE 0,90 x 100 m DE ALAMBRE GALVANIZADO RECUBRIMIENTO ALEACIÓN 95% ZINC + 5% ALUMINIO-160 g/m2, LIVIANA",CUBSO,225.0,78075.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187525,ocds-dgv273-seacev3-1187525-2026-03-12T10:14:54.022702-05:00,1187525-20528037055,21201111,1,"CONTRATACION DE SUMINISTRO DE ALIMENTOS PARA PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN PABLO, PERIODO 2026.",CONTRATADO,active,,,,1.0,187669.22,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188137,ocds-dgv273-seacev3-1188137-2026-03-12T10:14:53.520469-05:00,1188137-20519330017,21202746,1,ADQUISICIÓN DE PASTELÓN ESMALTADO DURANTE LA EJECUCION DEL PIP MEJORAMIENTO DEL SERVICIO DE INTERPRETACION CULTURAL EN LA IGLESIA SAN CARLOS ¿ SANTUARIO PANTEON NACIONAL DE LOS PROCERES DISTRITO DE LIMA DE LA PROVINCIA LIMA DEL DEPARTAMENTO LIMA DE C,CONTRATADO,active,,,,1.0,98315.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10581-2,ocds-dgv273-seacev3-2026-10581-2-2026-03-12T10:14:53.497817-05:00,1186814-10409359812,21198038,1,ADQUISICION DE PRODUCTOS CARNICOS y MARINOS,CONTRATADO,active,5011151300133925.0,CARNE DE RES FRESCO CORTE CHULETA,CUBSO,1.0,45135.8,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187001,ocds-dgv273-seacev3-1187001-2026-03-12T10:14:53.458446-05:00,1187001-10252232830,21200584,1,CONTRATACIÓN DE BIENES DE AGREGADO,CONTRATADO,active,,,,850.0,71740.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1593-31,ocds-dgv273-seacev3-2026-1593-31-2026-03-12T10:14:52.391156-05:00,1187672-20525863728,21201691,1,ADQUISICION DE COMBUSTIBLE PARA LA EJECUCION DEL PROYECTO CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN TRAMO DESDE LA LOCALIDAD DE JIJUL DISTRITO DE AYABACA DEL DEPARATAMENTO DE PIURA CON CUI N 2706301.,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,8145.0,171045.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1730-2,ocds-dgv273-seacev3-2026-1730-2-2026-03-12T10:14:52.354020-05:00,1187301-20405568773,21200924,2,"adquisición de LECHE EVAPORADA LA CANTIDAD DE 22,664 TARROS y HOJUELA DE CEREALES (AVENA, TRIGO, CEBADA, KIWICHA, QUINUA, CAÑIHUA Y HARINA DE SOYA), LA CANTIDAD DE 4,564 BOLSAS, para la debida atención a los beneficiarios del Programa Vaso de Leche d",CONTRATADO,active,,,,27228.0,117962.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-232-7,ocds-dgv273-seacev3-2026-232-7-2026-03-12T10:14:52.132707-05:00,1186479-1766705,21200098,1,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 86812 SANTA MARIA VIRGEN DEL  DISTRITO DE PAMPAROMAS DE LA PROVINCIA DE HUAYLAS DEL DEPARTAMENTO DE ANCASH,CONTRATADO,active,7212140600359845.0,AMPLIACION DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,1171237.51,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190809,ocds-dgv273-seacev3-1190809-2026-03-12T10:14:46.205712-05:00,1190809-10447545735,21210167,1,"ARRENDAMIENTO DE UN INMUEBLE, PARA EL SOPORTE ADMINISTRATIVO Y TÉCNICO DE LA OFICINA DE LA SUB GERENCIA DE OPERACIÓN Y MANTENIMIENTO DE INFRAESTRUCTURA PÚBLICA DE LA MUNICIPALIDAD DISTRITAL DE SAN MARCOS ¿ PROVINCIA DE HUARI ¿ DEPARTAMENTO DE ÁNCASH",CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,239998.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188984,ocds-dgv273-seacev3-1188984-2026-03-12T10:14:43.301749-05:00,1188984-1767146,21204777,1,"CONTRATACION DE SERVICIO DE LA INSTALACION DE CERCOS PARA EL ORDENAMIENTO DE AREAS DE CONSERVACION DE ECOSISTEMAS PARA LA IMPLEMENTACION DE LOS MECANISMOS DE RETRIBUICION POR SERVICIOS ECOSISTEMICOS EN EL SECTOR HUEQUIA, PARA LA EPS SEDA HUANUCO S.A.",CONTRATADO,active,7215401300365646.0,SERVICIO DE INSTALACION DE CERCO DE MADERA,CUBSO,1.0,121530.8,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-809-9,ocds-dgv273-seacev3-2026-809-9-2026-03-12T10:14:43.171832-05:00,1186700-20511037001,21200294,1,"ADQUISICION DE CEMENTO PORTLAND TIPO IP PARA EL PROYECTO CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL CENTRO POBLADO DE JAYUNI DEL DISTRITO DE PALLPATA PROVINCIA DE ESPINAR ,DEPARTAMENTO DE CUSCO",CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,4400.0,123200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-823-1,ocds-dgv273-seacev3-2026-823-1-2026-03-12T10:14:42.933764-05:00,1188647-20527590648,21204145,1,CONTRATACION DE PRODUCTOS PARA EL PROGRAMA DE PVL PARURO 2026,CONTRATADO,active,,,,1.0,96512.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187363,ocds-dgv273-seacev3-1187363-2026-03-12T10:14:42.485153-05:00,1187363-20612295302,21201147,1,"CONTRATACIÓN DEL SUMINISTRO DE BIENES: ADQUISICIÓN DE INSUMOS ALIMENTICIOS DEL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE HUÁCAR, PARA EL AÑO FISCAL 2026",CONTRATADO,active,,,,1.0,311079.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188986,ocds-dgv273-seacev3-1188986-2026-03-12T10:14:33.531253-05:00,1188986-1767161,21204783,1,"CONTRATACION DE SERVICIO DE LA INSTALACION DE CERCOS PARA EL ORDENAMIENTO DE AREAS DE CONSERVACION DE ECOSISTEMAS PARA LA IMPLEMENTACION DE LOS MECANISMOS DE RETRIBUICION POR SERVICIOS ECOSISTEMICOS EN EL SECTOR QUISHUARHUACHAG, PARA LA EPS SEDA HUAN",CONTRATADO,active,7215401300365646.0,SERVICIO DE INSTALACION DE CERCO DE MADERA,CUBSO,1.0,110460.8,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188470,ocds-dgv273-seacev3-1188470-2026-03-12T10:14:33.047765-05:00,1188470-20601602912,21203684,1,"CONTRATACION DE BIENES MOCHILA DE NAILON COLOR NEGRO PARA EL PROYECTO: ""MEJORAMIENTO DE LOS SERVICIOS BIBLIOTECARIOS EN LA MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE LA PROVINCIA Y REGION CUSCO"". META: 0073-2026.",ADJUDICADO,pending,5312160300212088.0,MOCHILA DE NAILON IMPERMEABLE,CUBSO,1.0,5800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188013,ocds-dgv273-seacev3-1188013-2026-03-12T10:14:31.968992-05:00,1188013-20610349782,21203046,1,TUBOS LAC,CONTRATADO,active,,,,1.0,64895.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187908,ocds-dgv273-seacev3-1187908-2026-03-12T10:14:31.836134-05:00,1187908-20539916379,21202240,1,"ADQUISICIÓN DE ¿LECHE EVAPORADA ENTERA¿ y ¿HOJUELAS DE AVENA, SÉMOLA DE QUINUA, KIWICHA PRECOCIDA, TARWI, PLÁTANO, SOYA, CAÑIHUA ENRIQUECIDA CON VITAMINAS Y MINERALES¿ PARA ATENDER A LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE, PERIODO 2026",CONTRATADO,active,,,,2.0,308585.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186032,ocds-dgv273-seacev3-1186032-2026-03-12T10:14:31.487589-05:00,1186032-20551755275,21200198,5,ADQUISICIÓN DE ESTACIÓN DE TRABAJO PORTÁTIL,CONTRATADO,active,4321150300388955.0,COMPUTADORA PORTATIL DE 1.8 GHz 6 NUCLEOS RAM 16 GB CON DISCO SSD 500 GB MONITOR LED PLANO DE 14 in SISTEMA OPERATIVO SOFTWARE DE OFIMATICA ESPAÑOL CON TECLADO Y PANEL TACTIL BATERIA 8 HORAS,CUBSO,17.0,176919.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186032,ocds-dgv273-seacev3-1186032-2026-03-12T10:14:31.487589-05:00,1186032-20551755275,21197878,3,ADQUISICIÓN DE ESTACIONES DE TRABAJO,CONTRATADO,active,4321152100365392.0,"COMPUTADORA CON PROCESADOR CORE I7 DE 3.4 GHZ, MEMORIA RAM 8 GB, DISCO DURO 1TB + MONITOR LED 23.8 in + WINDOWS 10 PRO 64 BITS ESPAÑOL",CUBSO,11.0,596688.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186032,ocds-dgv273-seacev3-1186032-2026-03-12T10:14:31.487589-05:00,1186032-20551755275,21197872,1,ADQUISICION DE IMPRESORAS,CONTRATADO,active,4321211000384763.0,IMPRESORA - COPIADORA - FAX TIPO ESCRITORIO INYECCION A COLOR DUPLEX TAMAÑO A3 DE 250 HOJAS 4800 X 1200 ppp CON ESCANER DE 1200 ppp,CUBSO,29.0,456561.96,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186032,ocds-dgv273-seacev3-1186032-2026-03-12T10:14:31.487589-05:00,1186032-20601090059,21197883,4,ADQUISICION DE COMPUTADORAS PORTATIL,CONTRATADO,active,4321150300378016.0,"COMPUTADORA PERSONAL PORTATIL CORE I5 1.60 GHZ, MEMORIA RAM 12 GB, DISCO DURO 1 TB, PANTALLA LCD 15.6 in",CUBSO,54.0,266097.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
