Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1196306,ocds-dgv273-seacev3-1196306-2026-04-11T10:14:33.928928-05:00,2385676,21223380,1,ADQUISICIÓN DE MATERIAL GRANULAR PARA SUB BASE Y BASE PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL ENTRE LA ASOCIACION PRO VIVIENDA CRUZ VERDE ¿ SECTOR CHINCHAYSUYO ¿ SECTOR HUAMPAR Y LA LOCALIDAD DE POROY,Contratado,active,,,,6200.0,199000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195411,ocds-dgv273-seacev3-1195411-2026-04-11T10:14:33.721287-05:00,2385593,21221713,1,FERTILIZANTES,Contratado,active,,,,5.0,82000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195763,ocds-dgv273-seacev3-1195763-2026-04-11T10:14:33.666571-05:00,2385637,21222398,1,GEOMEMBRANA DE HDPE DE 2 mm,Contratado,active,3012170200242963.0,GEOMEMBRANA DE HDPE DE 2 mm,CUBSO,2850.0,68997.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196810,ocds-dgv273-seacev3-1196810-2026-04-11T10:14:33.605782-05:00,2385647,21224793,1,ADQUISICIÓN DE ALIMENTO BALANCEADO PARA LOS CANES INTEGRANTES DE LA UNIDAD CANINA DE LA OFICINA REGIONAL LIMA DEL INSTITUTO NACIONAL PENITENCIARIO ¿ INPE,Contratado,active,1012180100375948.0,ALIMENTO BALANCEADO PARA CANES ADULTOS,CUBSO,2010.42,62323.02,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193050,ocds-dgv273-seacev3-1193050-2026-04-11T10:14:33.238557-05:00,2385634,21215426,1,ADQUISICIÓN DE ALIMENTOS Y OTROS A TRAVÉS DE TARJETAS ELECTRÓNICAS NAVIDEÑAS PARA LOS TRABAJADORES DE LA UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA.,Contratado,active,5512180200358858.0,TARJETA ELECTRONICA PARA CONSUMO DE ALIMENTOS,CUBSO,375.0,390030.1,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192353,ocds-dgv273-seacev3-1192353-2026-04-11T10:14:33.148869-05:00,2385447,21213836,1,"ADQUISICION DE ASFALTO EN CALIENTE PARA EL ¿MANTENIMIENTO PREVENTIVO DEL SISTEMA VEHICULAR EN LA CALLE BOBADILLA, CUADRAS 3 Y 4, DE LA URBANIZACION EL RECREO, DISTRITO DE TRUJILLO, PROVINCIA DE TRUJILLO, DEPARTAMENTO DE LA LIBERTAD",Contratado,active,3011180100382769.0,AGREGADO GRUESO PARA MEZCLA ASFALTICA EN CALIENTE,CUBSO,170.0,120900.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1345-1,ocds-dgv273-seacev3-2026-1345-1-2026-04-11T10:14:32.645126-05:00,2385502,21212454,1,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,Contratado,active,,,,1.0,188065.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192688,ocds-dgv273-seacev3-1192688-2026-04-11T10:14:31.510391-05:00,2385617,21214547,1,"¿CONSTRUCCIÓN DE CERCO PERIMETRICO; EN LA I.E. FARO ALTO EN EL CENTRO POBLADO FARO ALTO, DISTRITO DE SOROCHUCO, PROVINCIA CELENDÍN, DEPARTAMENTO CAJAMARCA¿ con CUI:2700375.",Contratado,active,7215401300233099.0,CONSTRUCCION DE CERCO PERIMETRICO DE CONCRETO CON REJAS DE FIERRO,CUBSO,1.0,204335.89,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197132,ocds-dgv273-seacev3-1197132-2026-04-11T10:14:27.105142-05:00,2385386,21225368,1,ADQUISICION DE INSUMOS PARA EL DESARROLLO DE LA META PREVENCION CONTROL Y ERRADICACION DE ENFERMEDADES EN LOS ANIMALES DEL DISTRITO DE SANTIAGO DE CHUCO,Contratado,active,4212160600211055.0,FENBENDAZOL + IVERMECTINA + TRICLABENDAZOL 100 mg + 2 mg + 120 mg/mL SUS 500 mL PARA USO VETERINARIO,CUBSO,600.0,89589.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192875,ocds-dgv273-seacev3-1192875-2026-04-11T10:14:27.047435-05:00,2385551,21214944,1,ADQUICISION DE PRODUCTOS ALIMENTARIOS,Contratado,active,,,,9.0,149391.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198355,ocds-dgv273-seacev3-1198355-2026-04-11T10:14:26.228520-05:00,2385520,21228398,2,RETROEXCAVADORA,Contratado,active,,,,1.0,511500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198355,ocds-dgv273-seacev3-1198355-2026-04-11T10:14:26.228520-05:00,2385520,21228396,1,CAMION VOLQUETE,Contratado,active,,,,1.0,308500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1191808,ocds-dgv273-seacev3-1191808-2026-04-11T10:14:26.077504-05:00,2385404,21216948,1,"ADQUISICIÓN DE ALIMENTOS DE CONSUMO HUMANO (CON FICHA TÉCNICA) PARA EL SERVICIO DE NUTRICIÓN Y DIETETICA DEL HOSPITAL REGIONAL DE PUCALLPA, PERIODO 2026",Contratado,active,,,,44.0,775175.68,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200199-1,ocds-dgv273-seacev3-2026-200199-1-2026-04-11T10:14:25.702207-05:00,2385680,21216121,1,ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA PANTBC 2026 DE LA MUNICIPALIDAD PROVINCIAL DATEM DEL MARAÑON,Contratado,active,,,,1.0,144937.35,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1506-11,ocds-dgv273-seacev3-2026-1506-11-2026-04-11T10:14:25.008380-05:00,2385535,21225129,1,ADQUISICIÓN DE LOS INSUMOS DEL PROGRAMA VASO DE LECHE - PERÍODO 2026,Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,37272.0,208197.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194423,ocds-dgv273-seacev3-1194423-2026-04-11T10:14:24.236437-05:00,2385558,21219134,1,ADQUISICIÓN DE FORMULA ENTERAL POLIMERICA PEDIATRICA X 220 ML PARA EL PROYECTO MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN 24 LOCALIDADES DEL DISTRITO DE MAZAMARI DE LA PROVINCIA DE SATIPO- DEPARTAMENTO DE JUNÍN,Contratado,active,4223180200318699.0,FORMULA DE NUTRICION ENTERAL POLIMERICA PEDIATRICA,CUBSO,10800.0,61020.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196782,ocds-dgv273-seacev3-1196782-2026-04-11T10:14:23.724007-05:00,2385413,21224784,1,ADQUISICIÓN DE BOLSAS DE POLIETILENO PARA LOS ESTABLECIMIENTOS DE SALUD DE LA DIRECCIÓN DE LA RED DE SALUD MOQUEGUA,Contratado,active,,,,1.0,65225.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197686,ocds-dgv273-seacev3-1197686-2026-04-11T10:14:22.183539-05:00,2385444,21226582,1,CONTRATACIÓN DEL SERVICIO DE FUMIGACIÓN EN LAS INSTALACIONES DEL CAMPAMENTO PRESA LIMÓN,Contratado,active,7210210300269742.0,SERVICIO DE FUMIGACION Y DESRATIZACION DE LOCAL,CUBSO,1.0,82500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193678,ocds-dgv273-seacev3-1193678-2026-04-11T10:14:22.161973-05:00,2385515,21217167,1,"DIESEL B5 S-50, GASOHOL PREMIUN Y GASOHOL REGULAR",Contratado,active,,,,1.0,180000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195768,ocds-dgv273-seacev3-1195768-2026-04-11T10:14:15.828088-05:00,2385554,21222427,1,CONTRATACION DEL SERVICIO DE UN MEDICO ESPECIALISTA EN GINECOLOGIA II PARA EL CENTRO DE SALUD DE LA UNIDAD EJECUTORA SALUD SAN IGNACIO,Contratado,active,8512160100226548.0,SERVICIO DE ATENCION MEDICA ESPECIALIZADA EN GINECO OBSTETRA,CUBSO,1.0,85000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193167,ocds-dgv273-seacev3-1193167-2026-04-11T10:14:14.454248-05:00,2385655,21215703,1,"ADQUISICIÓN DE BARRAS DE ACERO CORRUGADO Y ALAMBRES, PARA EL SUB PROYECTO SISTEMA HIDRAULICO N° 01: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA PARA RIEGO EN LAS COMUNIDADES DE SANTA ROSA, HUARACCOPATA, SACLAYA, CCACCE, SECTORES SANTA ROSA ALTA,",Contratado,active,,,,16913.0,440687.01,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195152,ocds-dgv273-seacev3-1195152-2026-04-11T10:14:14.009033-05:00,2385592,21220953,1,DSERVICIO DE ARRENDAMIENTO DE BIEN INMUEBLE PARA LOCAL INSTITUCIONAL,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,52800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197371,ocds-dgv273-seacev3-1197371-2026-04-11T10:14:11.430127-05:00,2385419,21225955,1,"ADQUISICIÓN DE COMBUSTIBLE para la ficha denominada: ¿LIMPIEZA Y DESCOLMATACIÓN DEL RÍO OSMORE EN EL TRAMO ENTRE EL PUENTE EL CONDE HASTA EL SECTOR EL YARAL PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES ANTE INTENSAS PRECIPITACIONES PLUVIALES 2026, DISTR",Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,6363.0,96399.45,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200882,ocds-dgv273-seacev3-1200882-2026-04-11T10:14:10.788143-05:00,2385658,21236240,1,CONSULTORIA ESTUDIO DE INVESTIG. EN EL MARCO DE LA AGENDA DE INVESTIGACION CIENTIFICA,Contratado,active,8014160700228146.0,SERVICIO DE ATENCION PARA ACTIVIDADES CIENTIFICAS ACADEMICAS,CUBSO,1.0,60526.26,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198293,ocds-dgv273-seacev3-1198293-2026-04-11T10:14:10.541955-05:00,2385580,21228191,1,"ADQUISICIÓN DE PIGMENTO PARA CONCRETO, PARA EL PROYECTO: ""MEJORAMIENTO DE ACCESOS E INSTALACIÓN DE SERVICIOS TURISTICOS DE ESTACIONAMIENTO DE TRANSPORTE, INTERPRETACIÓN CULTURAL Y DISFRUTE DEL PAISAJE EN EL SITIO ARQUEOLÓGICO DE PIKIMACHAY, DISTRITO",Contratado,active,6012125100159322.0,PIGMENTO EN POLVO COLOR OCRE ROJO,CUBSO,9500.0,99845.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200905,ocds-dgv273-seacev3-1200905-2026-04-11T10:14:10.164588-05:00,2385663,21235968,1,CONSULTORIA ESTUDIO DE INVESTIG. EN EL MARCO DE LA AGENDA DE INVESTIGACION CIENTIFICA,Contratado,active,8014160700228146.0,SERVICIO DE ATENCION PARA ACTIVIDADES CIENTIFICAS ACADEMICAS,CUBSO,1.0,52631.58,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1347-4,ocds-dgv273-seacev3-2026-1347-4-2026-04-11T10:14:03.554537-05:00,2385679,21214446,1,LENTEJA CALIDAD EXTRA,Contratado,active,5042450100330415.0,LENTEJA CALIDAD EXTRA,CUBSO,1.0,69817.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-870-4,ocds-dgv273-seacev3-2026-870-4-2026-04-11T10:14:03.463523-05:00,2385492,21222278,1,"ADQUISICION DE CEMENTO PORTLAND TIPO I (42.5 kg) PARA LA EJECUCION DEL PROYECTO: ""CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL BARRIO CUCHIWASI DE LA LOCALIDAD DE HORNOBAMBA DEL DISTRITO DE PALCA - PROVINCIA DE HUANCAVELICA - DEPA",Contratado,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,1562.32,49994.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199874,ocds-dgv273-seacev3-1199874-2026-04-11T10:14:02.865830-05:00,2385601,21232981,1,"ADQUISICIÓN DE UTILES DE INSUMOS DE ASEO, LIMPIEZA Y TOCADOR PARA EL HMC AF-2026",Contratado,active,,,,200.0,92074.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199146,ocds-dgv273-seacev3-1199146-2026-04-11T10:14:02.104357-05:00,2385506,21230817,1,SERVICIO DE ARRENDAMIENTO DE LOCAL PARA LA ODS LORETO - SUNASS,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,306000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201638,ocds-dgv273-seacev3-1201638-2026-04-11T10:14:01.790844-05:00,2385449,21238263,1,"¿ADQUISICION DE ALIMENTOS PARA LOS COMEDORES POPULARES DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA)PRIMER TRIMESTRE  2026, DE LA MUNICIPALIDAD PROVINCIAL DE HUAYTARA DEPARTAMENTO DE HUANCAVELICA¿.",Contratado,active,,,,1.0,274935.9,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197935,ocds-dgv273-seacev3-1197935-2026-04-11T10:14:01.192147-05:00,2385581,21227315,1,SERVICIO DE ALQUILER DE 06 CAMIONETAS 4X4 PARA EL SERVICIO DE SUPERVISION Y MONITOREO DE LAS ACTIVIDADES EN EL MARCO DE LA DECLARATORIA DE ESTADO DE EMERGENCIA,Contratado,active,7811180800371310.0,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,442800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1992-2,ocds-dgv273-seacev3-2026-1992-2-2026-04-11T10:13:58.257496-05:00,2385618,21214739,1,SUSCRIPCION DE LICENCIAS DE SOFTWARE Y SOPORTE TECNICO DEL SISTEMA DE VIRTUALIZACIÓN DE APLICACIONES,Contratado,active,8111180500313476.0,SERVICIO DE SOPORTE Y MANTENIMIENTO DE LICENCIA DE SOFTWARE DE VIRTUALIZACION,CUBSO,1.0,159367.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193262,ocds-dgv273-seacev3-1193262-2026-04-11T10:13:57.888299-05:00,2384711,21216101,1,CONTRATACION DE LA SUPERVISION DE LA OBRA: CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LOCAL DE USOS MULTIPLES EN EL CENTRO POBLADO DE SACRA FAMILIA DISTRITO DE SIMON BOLIVAR DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO,Contratado,active,8110150800365179.0,SUPERVISION DE OBRA DE CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,117700.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195459,ocds-dgv273-seacev3-1195459-2026-04-11T10:13:57.403296-05:00,2385645,21221782,1,"ADQUISICION DE EQUIPOS DE PROTECCION PERSONAL (EPPS) - OBREROS PARA LA META   ¿CREACIÓN Y MEJORAMIENTO DE LA CARRETERA SAN JOSE CHOYMACOTA TRAMO PUTIS-APULEMA-PACHACHACA-CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA-AYACUCHO",Contratado,active,,,,1.0,62985.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198446,ocds-dgv273-seacev3-1198446-2026-04-10T10:15:58.333375-05:00,2385382,21228526,1,ADQUISICION DE REFRIGERIOS PARA EFECTIVOS POLICIALES DE LA REGIÓN POLICIAL PIURA ¿ ELECCIONES GENERALES 2026,Contratado,active,,,,6.0,71039.76,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196656,ocds-dgv273-seacev3-1196656-2026-04-10T10:15:58.318507-05:00,2385348,21224352,1,CONSULTORIA  ESTUDIO DE INVESTIG. EN EL MARCO DE LA AGENDA DE INVESTIGACION CIENTIFICA,Contratado,active,8014160700228146.0,SERVICIO DE ATENCION PARA ACTIVIDADES CIENTIFICAS ACADEMICAS,CUBSO,1.0,38986.34,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195220,ocds-dgv273-seacev3-1195220-2026-04-10T10:15:58.282153-05:00,2385291,21221128,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,Contratado,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,4750.0,138937.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194193,ocds-dgv273-seacev3-1194193-2026-04-10T10:15:58.197540-05:00,2385206,21218570,1,ADQUISICIÓN DE MATERIALES PARA EL SERVICIO DE MANTENIMIENTO CORRECTIVO DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CAMAL MUNICIPAL,Contratado,active,,,,1.0,93150.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199155,ocds-dgv273-seacev3-1199155-2026-04-10T10:15:58.127564-05:00,2385207,21230888,1,SERVICIO DEL MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: DV. CAMPO ALEGRE (KM 37+780) ¿ PIZON - EMP. CA ¿ 109 (LLANGUAT),Contratado,active,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,1.0,249450.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197036,ocds-dgv273-seacev3-1197036-2026-04-10T10:15:57.829598-05:00,2385273,21225216,1,CONTRATACION DE PRODUCTOSDE PRIMERA NECESIDAD,Contratado,active,,,,7.0,95000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200272,ocds-dgv273-seacev3-1200272-2026-04-10T10:15:57.754448-05:00,2385341,21234311,1,CONSULTORIA  ESTUDIO DE INVESTIG. EN EL MARCO DE LA AGENDA DE INVESTIGACION CIENTIFICA,Contratado,active,8014160700228146.0,SERVICIO DE ATENCION PARA ACTIVIDADES CIENTIFICAS ACADEMICAS,CUBSO,1.0,26315.8,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193907,ocds-dgv273-seacev3-1193907-2026-04-10T10:15:57.236908-05:00,2385118,21217745,1,"CONTRATACIÓN DEL SERVICIO A TODO COSTO DE RECOJO, TRANSPORTE Y DISPOSICION FINAL DE LOS RESIDUOS SOLIDOS HOSPITALARIOS BIOCONTAMINADOS Y ESPECIALES DEL CENTRO DE SALUD AGUAYTIA Y EL CENTRO DE SALUD SAN ALEJANDRO DE LA RED INTEGRADA DE SALUD 4 AGUAYTI",Contratado,active,7612200300232630.0,"SERVICIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS  HOSPITALARIOS (RECOJO, TRANSPORTE, TRATAMIENTO)",CUBSO,1.0,42900.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199114,ocds-dgv273-seacev3-1199114-2026-04-10T10:15:56.986404-05:00,2385199,21230748,1,SERVICIO DEL MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. CA-962 (PIZON) ¿ CHALAN (MIGUEL IGLESIAS).,Contratado,active,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,1.0,71922.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1203617,ocds-dgv273-seacev3-1203617-2026-04-10T10:15:56.422569-05:00,2385236,21244870,1,ADQUISICIÓN DE EQUIPOS DE COMPUTO E IMPRESORA MULTIFUNCIONAL PARA PIP3 DE LOS PROYECTOS DEL FIP/BID,Contratado,active,,,,5.0,77235.72,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199203,ocds-dgv273-seacev3-1199203-2026-04-10T10:15:54.772975-05:00,2385215,21230945,1,SERVICIO DEL MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP.CA-1001 (KM 01+550) ¿ EL GUAYAO ¿ EUGENIO PAMPA ¿ LA HUAYLLA.,Contratado,active,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,1.0,61683.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200562-7,ocds-dgv273-seacev3-2026-200562-7-2026-04-10T10:15:54.167144-05:00,2385346,21226049,1,"SERVICO DE RECOLECCION, TRANSPORTE Y DISPOSICION FINAL DE LOS RESIDUOS SOLIDOS HOSPITALARIOS DE LOS CENTRO ASISTENCIALES DEL HOSPITAL REGIONAL JAMO II-2 TUMBES",Contratado,active,7612200300232630.0,"SERVICIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS  HOSPITALARIOS (RECOJO, TRANSPORTE, TRATAMIENTO)",CUBSO,58823.0,199409.97,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-847-3,ocds-dgv273-seacev3-2026-847-3-2026-04-10T10:15:53.032639-05:00,2385349,21224541,1,CONTRATACION DE LECHE EVAPORADA ENTERA DE 400 GR. A MAS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE OCONGATE,Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,36000.0,153000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193426,ocds-dgv273-seacev3-1193426-2026-04-10T10:15:51.700712-05:00,2385189,21216278,1,Contratación de Hipoclorito de calcio al 65%-70% para tratamiento de agua para consumo humano del distrito de Soritor,Contratado,active,1235230200024862.0,HIPOCLORITO DE CALCIO 65%.,CUBSO,5850.0,84942.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193732,ocds-dgv273-seacev3-1193732-2026-04-10T10:15:46.860279-05:00,2385272,21217362,1,ADQUISICIÓN DE VÍVERES PARA LA ALIMENTACION DEL PERSONAL DE LA OBRA,Contratado,active,,,,1.0,79068.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197693,ocds-dgv273-seacev3-1197693-2026-04-10T10:15:46.014389-05:00,2385322,21226637,1,BIENES PARA ALMACEN HIDRICO,Contratado,active,,,,1.0,51600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1887-3,ocds-dgv273-seacev3-2026-1887-3-2026-04-10T10:15:45.490446-05:00,2385231,21219389,1,"ADQUISICIÓN DE SUMINISTRO DE FRUTAS, PARA LA ALIMENTACIÓN DE LOS ESTUDIANTES DEL COMEDOR UNIVERSITARIO DE LA UNAS",Contratado,active,,,,1.0,141200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
