Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días)
ocds-dgv273-seacev3-1198408,ocds-dgv273-seacev3-1198408-2026-04-16T10:35:24.991125-05:00,compiled,2026-04-16T10:35:24.991112-05:00,ocds-dgv273-seacev3-1198408,2026-04-16T10:35:24.991130-05:00,tender,PE-CONSUCODE-1890,UNIVERSIDAD NACIONAL DE HUANCAVELICA,Fondos Públicos,,,,,,1198408,SIE-SIE-2-2026-UNH/OC-2,ADQUISICIÓN DE SUMINISTRO DE COMBUSTIBLE PARA LOS DIFERENTES CENTROS DE COSTO DE LA UNIVERSIDAD NACIONAL DE HUANCAVELICA.,PE-CONSUCODE-1890,UNIVERSIDAD NACIONAL DE HUANCAVELICA,2026-03-20T17:23:00-05:00,open,Subasta Inversa Electrónica,goods,goods,52089.0,PEN,Soles,52089.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,1,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1197199,ocds-dgv273-seacev3-1197199-2026-04-16T10:35:24.962666-05:00,compiled,2026-04-16T10:35:24.962654-05:00,ocds-dgv273-seacev3-1197199,2026-04-16T10:35:24.962671-05:00,tender,PE-CONSUCODE-755,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,Fondos Públicos,,,,,,1197199,CP-ABR-1-2026-MDS-C-1,"SERVICIO DE ALQUILER DE CAMION GRUA SECA CON CONDUCTOR Y AYUDANTE PARA EL IZAJE Y REMOLQUE DE VEHICULOS ESTACIONADOS EN ZONAS PROHIBIDAS Y O ZONAS REGIDAS EN LA VIA PUBLICA, DENTRO DEL DISTRITO DE SANTIAGO.",PE-CONSUCODE-755,MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,2026-03-17T17:59:00-05:00,,Concurso Público Abreviado,services,services,64900.0,PEN,Soles,64900.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,5,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2
ocds-dgv273-seacev3-1199681,ocds-dgv273-seacev3-1199681-2026-04-16T10:35:24.736253-05:00,compiled,2026-04-16T10:35:24.736218-05:00,ocds-dgv273-seacev3-1199681,2026-04-16T10:35:24.736259-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,51650.0,PEN,Soles,1199681,COMPRE-COMPRE-1-2026-EP/UO 6998-2,SERVICIO DE TRANSPORTE TERRESTRE DE COMBUSTIBLE DIÉSEL B-5 Y GASOLINA REGULAR PARA LA 2a BRIG PROT AMAZ,PE-CONSUCODE-10247,EJERCITO PERUANO,2026-03-26T20:08:00-05:00,open,Comparación de Precios,services,services,51650.0,PEN,Soles,51650.0,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,3,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1197193,ocds-dgv273-seacev3-1197193-2026-04-16T10:35:24.675384-05:00,compiled,2026-04-16T10:35:24.675371-05:00,ocds-dgv273-seacev3-1197193,2026-04-16T10:35:24.675390-05:00,tender,PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,Fondos Públicos,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI,   DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO",2653299,68027.0,PEN,Soles,1197193,COMPRE-COMPRE-6-2026-MPE-OC-1,"CONTRATACION DE BIENES ADQUISICION DE MATERIALES DE FERRETERIA PARA LA OBRA ""CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI, DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO""  META 067",PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,2026-03-17T22:40:00-05:00,open,Comparación de Precios,goods,goods,68027.0,PEN,Soles,68027.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,3,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1192703,ocds-dgv273-seacev3-1192703-2026-04-16T10:35:24.612047-05:00,compiled,2026-04-16T10:35:24.612035-05:00,ocds-dgv273-seacev3-1192703,2026-04-16T10:35:24.612052-05:00,tender,PE-CONSUCODE-10510,GOBIERNO REGIONAL DE LA LIBERTAD-SALUD UTES TRUJILLO ESTE,Fondos Públicos,,,300000.0,PEN,Soles,1192703,CP-ABR-2-2026-UTES N°6 S.P.T.-1,SERVICIO DE AUDITORÍA MÉDICA PARA LA UNIDAD DE ASEGURAMIENTO Y LA MICRORED HUANCHACO DE LA OFICINA DE ASEGURAMIENTO DE LA RED SALUD TRUJILLO.,PE-CONSUCODE-10510,GOBIERNO REGIONAL DE LA LIBERTAD-SALUD UTES TRUJILLO ESTE,2026-03-03T17:58:00-05:00,,Concurso Público Abreviado,services,services,150000.0,PEN,Soles,150000.0,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,2,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-04T00:01:00-05:00,2026-03-06T23:59:00-05:00,2
ocds-dgv273-seacev3-1192286,ocds-dgv273-seacev3-1192286-2026-04-16T10:35:21.959314-05:00,compiled,2026-04-16T10:35:21.959301-05:00,ocds-dgv273-seacev3-1192286,2026-04-16T10:35:21.959320-05:00,tender,PE-CONSUCODE-1326,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,Fondos Públicos,,,146509.5,PEN,Soles,1192286,SIE-SIE-1-2026-MDMM-1,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE PCA 2026,PE-CONSUCODE-1326,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,2026-03-02T15:51:00-05:00,open,Subasta Inversa Electrónica,goods,goods,146509.5,PEN,Soles,146509.5,2026-03-02T00:00:00-05:00,2026-03-02T00:00:00-05:00,19,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-2026-1972-8,ocds-dgv273-seacev3-2026-1972-8-2026-04-13T09:55:43.776539-05:00,compiled,2026-04-13T09:55:43.776527-05:00,ocds-dgv273-seacev3-2026-1972-8,2026-04-13T09:55:43.776544-05:00,tender,PE-CONSUCODE-1972,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE INVESTIGACION Y TRANSFERENCIA DE TECNOLOGIA AGRARIA EN LA ESTACION EXPERIMENTAL AGRARIA BAÑOS DEL INCA EN LA LOCALIDAD LOS BAÑOS DEL INCA DEL DISTRITO DE LOS BAÑOS DEL INCA - PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA,2472675,,,,1199968,LP-ABR-4-2026-INIA-1,"EJECUCION DE LA OBRA CONSTRUCCION DEL LABORATORIO DE MICROPROPAGACIÓN IN VITRO DEL CENTRO EXPERIMENTAL YANAYACU-JAÉN - CAJAMARCA, EN EL MARCO DEL PI CON CUI N 2472675",PE-CONSUCODE-1972,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,2026-03-27T11:57:00-05:00,,Licitación Pública Abreviada,works,works,1963695.91,PEN,Soles,1963695.91,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-28T00:01:00-05:00,2026-04-01T23:59:00-05:00,4
ocds-dgv273-seacev3-1202074,ocds-dgv273-seacev3-1202074-2026-04-12T10:05:11.033278-05:00,compiled,2026-04-12T10:05:11.033266-05:00,ocds-dgv273-seacev3-1202074,2026-04-12T10:05:11.033284-05:00,tender,PE-CONSUCODE-10615,GOBIERNO REGIONAL DE UCAYALI-DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES,Fondos Públicos,,,,,,1202074,CP-ABR-4-2026-GRU-DRTCU-CPA-1,CONTRATACION DEL SERVICIO DE EJECUCION DEL MANTENIMIENTO RUTINARIO DE LA RED VIAL DEPARTAMENTAL TRAMO: SAPANI (KM 464+372) - SANTA ROSA DE LAULATE - TUPAC AMARU - ATALAYA (KM 479+912) - DISTRITO DE RAIMONDI - PROVINCIA DE ATALAYA - DEPARTAMENTO DE UCAYALI,PE-CONSUCODE-10615,GOBIERNO REGIONAL DE UCAYALI-DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES,2026-03-31T19:30:00-05:00,,Concurso Público Abreviado,services,services,211344.0,PEN,Soles,211344.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,1,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-2026-10615-14,ocds-dgv273-seacev3-2026-10615-14-2026-04-12T10:05:10.989711-05:00,compiled,2026-04-12T10:05:10.989699-05:00,ocds-dgv273-seacev3-2026-10615-14,2026-04-12T10:05:10.989717-05:00,tender,PE-CONSUCODE-10615,GOBIERNO REGIONAL DE UCAYALI-DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES,Fondos Públicos,,,,,,1202008,CP-ABR-6-2026-GRU-DRTCU-CPA-1,CONTRATACION DEL SERVICIO DE EJECUCION DEL MANTENIMIENTO RUTINARIO DE LA RED VIAL DEPARTAMENTAL TRAMO: MASISEA (KM 0+580 Km) - DV. SANTA ROSA DE DINAMARCA (KM 15+805) - DISTRITO DE MASISEA - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI,PE-CONSUCODE-10615,GOBIERNO REGIONAL DE UCAYALI-DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES,2026-03-31T19:06:00-05:00,,Concurso Público Abreviado,services,services,207060.0,PEN,Soles,207060.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,1,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-1201972,ocds-dgv273-seacev3-1201972-2026-04-12T10:05:10.969562-05:00,compiled,2026-04-12T10:05:10.969549-05:00,ocds-dgv273-seacev3-1201972,2026-04-12T10:05:10.969568-05:00,tender,PE-CONSUCODE-203566,GOBIERNO REGIONAL JUNIN RED DE SALUD CHUPACA,Fondos Públicos,,,198000.0,PEN,Soles,1201972,CP-ABR-2-2026-UESCH/CS-1,CONTRATACIÓN DE SERVICIOS DE ALQUILER DE BIEN INMUEBLE PARA EL FUNCIONAMIENTO DE LA SEDE ADMINISTRATIVA ¿ U. E. RED DE SALUD CHUPACA,PE-CONSUCODE-203566,GOBIERNO REGIONAL JUNIN RED DE SALUD CHUPACA,2026-03-20T17:32:00-05:00,,Concurso Público Abreviado,services,services,49500.0,PEN,Soles,49500.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,1,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-21T00:01:00-05:00,2026-03-25T23:59:00-05:00,4
ocds-dgv273-seacev3-1201943,ocds-dgv273-seacev3-1201943-2026-04-12T10:05:10.956947-05:00,compiled,2026-04-12T10:05:10.956935-05:00,ocds-dgv273-seacev3-1201943,2026-04-12T10:05:10.956953-05:00,tender,PE-CONSUCODE-200339,GOBIERNO REGIONAL DE LIMA-UNIDAD EJECUTORA LIMA SUR,Fondos Públicos,"CONSTRUCCION DE CERCO PERIMETRICO, AMBIENTE ADMINISTRATIVO, SERVICIOS HIGIENICOS Y/O VESTIDORES Y INSTALACIONES EXTERIORES DE SERVICIOS BASICOS; EN EL(LA) UNIDAD DE GESTION EDUCATIVA LOCAL CAÑETE-UGEL CAÑETE  DISTRITO DE SAN VICENTE DE CAÑETE, PROVINCIA CAÑETE, DEPARTAMENTO LIMA",2710606,,,,1201943,DIRECTA-DIRECTA-2-2026-GRL-UELS/OC-1,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE AMBIENTE PROVISIONAL PARA LA UGEL 08 CON CARGO AL PIP CON CUI 2710606,PE-CONSUCODE-200339,GOBIERNO REGIONAL DE LIMA-UNIDAD EJECUTORA LIMA SUR,2026-03-31T18:40:00-05:00,direct,Contratación Directa,services,services,66080.0,PEN,Soles,66080.0,,,1,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,,,
ocds-dgv273-seacev3-1197909,ocds-dgv273-seacev3-1197909-2026-04-12T10:05:09.929683-05:00,compiled,2026-04-12T10:05:09.929671-05:00,ocds-dgv273-seacev3-1197909,2026-04-12T10:05:09.929689-05:00,tender,PE-CONSUCODE-1363,MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE,Fondos Públicos,,,,,,1197909,COMPRE-COMPRE-2-2026-MPC/OC-2,ADQUISICION DE MATERIALES DE EQUIPOS DE PROTECCION,PE-CONSUCODE-1363,MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE,2026-03-19T08:46:00-05:00,open,Comparación de Precios,goods,goods,94997.7,PEN,Soles,94997.7,2026-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,3,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-2026-10441-1,ocds-dgv273-seacev3-2026-10441-1-2026-04-12T10:05:09.862939-05:00,compiled,2026-04-12T10:05:09.862927-05:00,ocds-dgv273-seacev3-2026-10441-1,2026-04-12T10:05:09.862944-05:00,tender,PE-CONSUCODE-10441,GOBIERNO REGIONAL DE CAJAMARCA-SALUD CHOTA,Fondos Públicos,,,,,,1197624,CP-ABR-3-2026-RIS-CHOTA-1,"SERVICIO DE PREPARACION DE ALIMENTACION (ALMUERZO, REFRIGERIOS Y CENA) PARA EL PERSONAL QUE PARTICIPARÁ EN LAS DIVERSAS ACTIVIDADES DE LAS OFICINAS Y ANEXOS DE LA RED INTEGRADA DE SAUD CHOTA.",PE-CONSUCODE-10441,GOBIERNO REGIONAL DE CAJAMARCA-SALUD CHOTA,2026-03-18T17:46:00-05:00,,Concurso Público Abreviado,services,services,89960.8,PEN,Soles,89960.8,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-19T00:01:00-05:00,2026-03-24T23:59:00-05:00,5
ocds-dgv273-seacev3-2026-1487-1,ocds-dgv273-seacev3-2026-1487-1-2026-04-12T10:05:09.788665-05:00,compiled,2026-04-12T10:05:09.788653-05:00,ocds-dgv273-seacev3-2026-1487-1,2026-04-12T10:05:09.788670-05:00,tender,PE-CONSUCODE-1487,MUNICIPALIDAD DISTRITAL DE TORRES CAUSANA,Fondos Públicos,,,283140.0,PEN,Soles,1196914,SIE-SIE-1-2026-OC-MDTC-1,CONTRATACIÓN DE SUMINISTRO DE COMBUSTIBLE: ADQUISICIÓN DE GASOLINA DE 84 OCTANOS PARA LA OPERATIVDAD DE LOS EQUIPOS DE LA MUNICIPALIDAD DISTRITAL DE TORRES CAUSANA,PE-CONSUCODE-1487,MUNICIPALIDAD DISTRITAL DE TORRES CAUSANA,2026-03-17T23:51:00-05:00,open,Subasta Inversa Electrónica,goods,goods,283140.0,PEN,Soles,283140.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,2,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1194824,ocds-dgv273-seacev3-1194824-2026-04-12T10:05:09.541280-05:00,compiled,2026-04-12T10:05:09.541267-05:00,ocds-dgv273-seacev3-1194824,2026-04-12T10:05:09.541286-05:00,tender,PE-CONSUCODE-40,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DE TINGO MARIA,2094811,80000.0,PEN,Soles,1194824,CP-ABR-87-2026-GRH/C-2,"CONTRATACIÓN DEL SERVICIO ESPECIALIZADO EN ARQUITECTURA (ARQUITECTO ESPECIALISTA EN INFRAESTRUCTURA DE SALUD), PARA LA EJECUCION DEL SALDO DE OBRA, DE LA OBRA: ¿MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DE TINGO MARIA ¿ LEONCIO PRADO ¿ REGION HUANUCO"".",PE-CONSUCODE-40,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,2026-03-03T20:00:00-05:00,,Concurso Público Abreviado,services,services,80000.0,PEN,Soles,80000.0,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,5,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-04T00:01:00-05:00,2026-03-06T23:59:00-05:00,2
ocds-dgv273-seacev3-1194733,ocds-dgv273-seacev3-1194733-2026-04-12T10:05:09.511175-05:00,compiled,2026-04-12T10:05:09.511163-05:00,ocds-dgv273-seacev3-1194733,2026-04-12T10:05:09.511180-05:00,tender,PE-CONSUCODE-200562,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,Fondos Públicos,,,,,,1194733,DIRECTA-DIRECTA-4-2026-HOSP.REG.II-2-1,"CONTRATACIÓN: Servicio de Alquiler de Ambulancia Aérea - Traslado y Equipamiento, para el traslado del asegurado SIS",PE-CONSUCODE-200562,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,2026-03-10T13:15:00-05:00,direct,Contratación Directa,services,services,54894.85,PEN,Soles,54894.85,,,1,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,,,
ocds-dgv273-seacev3-1193962,ocds-dgv273-seacev3-1193962-2026-04-12T10:05:09.392360-05:00,compiled,2026-04-12T10:05:09.392348-05:00,ocds-dgv273-seacev3-1193962,2026-04-12T10:05:09.392366-05:00,tender,PE-CONSUCODE-10396,GOBIERNO REGIONAL DE ANCASH-SALUD UTES ELEAZAR GUZMAN BARRON,Fondos Públicos,,,99861.25,PEN,Soles,1193962,SIE-SIE-3-2026-HREGB-1,ADQUISICION  DE GUANTES QUIRURGICOS PARA LA ATENCION EN LOS DIFERENTES SERVICIOS DEL HOSPITAL REGIONAL ELEAZAR GUZMAN BARRON DE NUEVO CHIMBOTE,PE-CONSUCODE-10396,GOBIERNO REGIONAL DE ANCASH-SALUD UTES ELEAZAR GUZMAN BARRON,2026-03-06T17:47:00-05:00,open,Subasta Inversa Electrónica,goods,goods,53861.25,PEN,Soles,53861.25,2026-03-06T00:00:00-05:00,2026-03-06T00:00:00-05:00,20,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-2026-10184-4,ocds-dgv273-seacev3-2026-10184-4-2026-04-12T10:05:09.253797-05:00,compiled,2026-04-12T10:05:09.253784-05:00,ocds-dgv273-seacev3-2026-10184-4,2026-04-12T10:05:09.253802-05:00,tender,PE-CONSUCODE-10184,GOBIERNO REGIONAL DE CALLAO - COLEGIO MILITAR LEONCIO PRADO,Fondos Públicos,,,484050.0,PEN,Soles,1193006,LP-ABR-5-2026-CMLP-1,ADQUISICION DE CARNE DE GALLINA Y OTROS,PE-CONSUCODE-10184,GOBIERNO REGIONAL DE CALLAO - COLEGIO MILITAR LEONCIO PRADO,2026-03-06T13:46:00-05:00,,Licitación Pública Abreviada,goods,goods,287000.0,PEN,Soles,287000.0,2026-03-06T00:00:00-05:00,2026-03-06T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-07T00:01:00-05:00,2026-03-11T23:59:00-05:00,4
ocds-dgv273-seacev3-1192625,ocds-dgv273-seacev3-1192625-2026-04-12T10:05:08.806152-05:00,compiled,2026-04-12T10:05:08.806140-05:00,ocds-dgv273-seacev3-1192625,2026-04-12T10:05:08.806158-05:00,tender,PE-CONSUCODE-374,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN LA COMUNIDAD DE CCASA DEL   DISTRITO DE CHALLHUAHUACHO DE LA PROVINCIA DE COTABAMBAS DEL DEPARTAMENTO DE APURIMAC,2614417,911342.0,PEN,Soles,1192625,SIE-SIE-21-2026-DEC-MDCH-1,ADQUISICION DE CEMENTO PORTLAND TIPO IP PARA EL PROYECTO MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ATENCION Y PROMOCION DE LAS FAMILIAS EN LA COMUNIDAD DE CCASA DEL DISTRITO DE CHALLHUAHUACHO DE LA PROVINCIA DE COTABAMBAS DEL DEPARTAMENTO DE APURIMAC,PE-CONSUCODE-374,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,2026-03-03T16:31:00-05:00,open,Subasta Inversa Electrónica,goods,goods,276834.0,PEN,Soles,276834.0,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,6,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1192443,ocds-dgv273-seacev3-1192443-2026-04-12T10:05:08.767171-05:00,compiled,2026-04-12T10:05:08.767159-05:00,ocds-dgv273-seacev3-1192443,2026-04-12T10:05:08.767176-05:00,tender,PE-CONSUCODE-10403,GOBIERNO REGIONAL DE APURIMAC-CHANKA,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN ANCCARAYLLA, CCACCE,CHAVELAYOC, PALMA REAL,SANTA ROSA ALTA,UNIÓN CLAVELES,CUNCAYOC,CCACHCCARUMIHUAYCCO, RAYANNIYOC,CCOCHO MOCCO, SANTA ANITA,AÑASORCCO,SACHAYOC MOCCO,CABALLO OCCO,PURMACC WASICUCHO, POTRERO OCCO,CCALLPA MOCCO,CUMANAYLLA,CHECCHE,SACLAYA, ÑAHUINPUQUIO, HUARACCOPATA, CCANCHUPATA Y CHAQUICCOCHAPATA, EN LOS DISTRITOS DE ANDAHUAYLAS, SAN JERONIMO Y JOSE MARIA ARGUEDAS DE LA  PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC",2541486,142400.0,PEN,Soles,1192443,LP-ABR-4-2026-GSRCH-1,"ADQUISICION DE MADERAS PARA EL SUB PROYECTO SISTEMA HIDRAULICO N° 04 - MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO EN LAS COMUNIDADES DE HUANCABAMBA, ANCCARAYLLA SECTORES RAYANNIYOC, COCHOMOCCO, CCOCHOMOCCO, CCOLLPAPAMPA MOCCO, PANTEONPAMPA MOCCO, PAULOPATA, HUAYLLAYOCCATA E ILLAYOCC E",PE-CONSUCODE-10403,GOBIERNO REGIONAL DE APURIMAC-CHANKA,2026-03-02T20:32:00-05:00,,Licitación Pública Abreviada,goods,goods,142400.0,PEN,Soles,142400.0,2026-03-02T00:00:00-05:00,2026-03-02T00:00:00-05:00,29,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-03T00:01:00-05:00,2026-03-05T23:59:00-05:00,2
ocds-dgv273-seacev3-2026-200261-1,ocds-dgv273-seacev3-2026-200261-1-2026-04-12T10:05:06.412751-05:00,compiled,2026-04-12T10:05:06.412738-05:00,ocds-dgv273-seacev3-2026-200261-1,2026-04-12T10:05:06.412756-05:00,tender,PE-CONSUCODE-200261,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,Fondos Públicos,MEJORAMIENTO DE LA CADENA DE VALOR DEL  PALTO EN LAS LOCALIDADES INTERANDINAS DE 5 PROVINCIAS DEL DEPARTAMENTO DE JUNIN,2474757,,,,1200572,SIE-SIE-1-2026-UZ JUNIN-1,ADQUISICIÓN DE AGREGADOS PARA LA ACTIVIDAD DE ¿PRODUCCIÓN DE PLANTONES¿ DEL PROYECTO CUI N° 2474757 PERTENECIENTE AL PROGRAMA PRESUPUESTAL 0121 DE LA UNIDAD ZONAL JUNÍN,PE-CONSUCODE-200261,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,2026-03-26T19:40:00-05:00,open,Subasta Inversa Electrónica,goods,goods,83264.0,PEN,Soles,83264.0,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,2,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1193917,ocds-dgv273-seacev3-1193917-2026-04-12T10:05:06.290604-05:00,compiled,2026-04-12T10:05:06.290592-05:00,ocds-dgv273-seacev3-1193917,2026-04-12T10:05:06.290609-05:00,tender,PE-CONSUCODE-1873,MUNICIPALIDAD DISTRITAL DE MASISEA,Fondos Públicos,,,66230.0,PEN,Soles,1193917,COMPRE-COMPRE-1-2026-MDM-1,ADQUISICION DE MATERIALES DE GASFITERIA,PE-CONSUCODE-1873,MUNICIPALIDAD DISTRITAL DE MASISEA,2026-03-23T21:02:00-05:00,open,Comparación de Precios,goods,goods,66230.0,PEN,Soles,66230.0,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,3,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
